"id";"age";"job";"marital";"education";"default_credit";"contact";"contact_day";"contact_month";"duration";"campaign";"pdays";"previous";"poutcome";"deposit";"age_slot";"duration_slot";"prevdays_slot"
5399;31;"services";"married";"secondary";"no";"cellular";19;"nov";391;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5400;59;"blue-collar";"married";"primary";"no";"unknown";7;"may";19;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
5401;52;"management";"married";"primary";"no";"unknown";5;"jun";85;3;-1;0;"n/a";"no";"5X";"d<2";"nc"
5402;55;"unknown";"married";"secondary";"no";"cellular";12;"jul";289;1;412;2;"failure";"no";"5X";"d<5";"m15"
5403;49;"management";"married";"tertiary";"no";"cellular";22;"aug";55;6;-1;0;"n/a";"no";"4X";"d<2";"nc"
5404;31;"self-employed";"married";"tertiary";"no";"unknown";8;"may";159;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5405;55;"entrepreneur";"married";"secondary";"no";"unknown";12;"jun";186;1;-1;0;"n/a";"no";"5X";"d<5";"nc"
5406;38;"entrepreneur";"married";"secondary";"no";"unknown";9;"may";576;1;-1;0;"n/a";"no";"3X";"d<10";"nc"
5407;52;"unemployed";"married";"secondary";"no";"unknown";3;"jun";58;9;-1;0;"n/a";"no";"5X";"d<2";"nc"
5408;57;"management";"divorced";"unknown";"no";"unknown";13;"may";95;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
5409;65;"management";"divorced";"tertiary";"no";"cellular";23;"sep";1353;2;-1;0;"n/a";"no";"6X";"d>10";"nc"
5410;53;"retired";"married";"tertiary";"no";"cellular";13;"aug";88;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
5411;34;"technician";"single";"tertiary";"no";"cellular";28;"jul";57;5;-1;0;"n/a";"no";"3X";"d<2";"nc"
5412;41;"self-employed";"single";"tertiary";"no";"cellular";18;"nov";256;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5413;44;"unemployed";"married";"tertiary";"no";"unknown";5;"jun";127;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
5414;49;"technician";"married";"secondary";"no";"cellular";25;"aug";60;4;-1;0;"n/a";"no";"4X";"d<2";"nc"
5415;39;"technician";"married";"secondary";"no";"unknown";26;"may";506;2;-1;0;"n/a";"no";"3X";"d<10";"nc"
5416;54;"management";"married";"tertiary";"no";"cellular";21;"nov";70;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
5417;22;"student";"single";"secondary";"no";"telephone";2;"feb";168;1;-1;0;"n/a";"no";"2X";"d<5";"nc"
5418;31;"admin";"married";"secondary";"no";"unknown";12;"may";51;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5419;53;"housemaid";"married";"unknown";"no";"cellular";22;"aug";207;1;-1;0;"n/a";"no";"5X";"d<5";"nc"
5420;59;"technician";"divorced";"secondary";"no";"cellular";26;"aug";164;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
5421;59;"admin";"married";"secondary";"no";"unknown";19;"jun";327;1;-1;0;"n/a";"no";"5X";"d<7";"nc"
5422;56;"management";"married";"tertiary";"no";"cellular";3;"feb";538;2;188;4;"failure";"no";"5X";"d<10";"m07"
5423;52;"management";"divorced";"tertiary";"no";"cellular";7;"aug";131;3;-1;0;"n/a";"no";"5X";"d<2";"nc"
5424;57;"entrepreneur";"divorced";"tertiary";"no";"unknown";17;"jun";441;3;-1;0;"n/a";"no";"5X";"d<7";"nc"
5425;41;"admin";"married";"secondary";"no";"cellular";16;"apr";263;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5426;39;"housemaid";"married";"tertiary";"no";"telephone";30;"apr";127;4;-1;0;"n/a";"no";"3X";"d<2";"nc"
5427;35;"management";"divorced";"tertiary";"no";"unknown";12;"may";66;4;-1;0;"n/a";"no";"3X";"d<2";"nc"
5428;53;"management";"divorced";"tertiary";"no";"telephone";23;"jul";203;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
5429;35;"technician";"married";"secondary";"no";"cellular";29;"jul";281;4;-1;0;"n/a";"no";"3X";"d<5";"nc"
5430;25;"technician";"single";"secondary";"no";"cellular";26;"may";137;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
5431;34;"services";"married";"secondary";"no";"cellular";17;"jul";302;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5432;38;"self-employed";"married";"secondary";"no";"unknown";16;"jun";91;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5433;42;"management";"married";"primary";"no";"unknown";15;"may";90;3;-1;0;"n/a";"no";"4X";"d<2";"nc"
5434;28;"self-employed";"single";"secondary";"no";"unknown";9;"may";97;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
5435;35;"blue-collar";"married";"secondary";"no";"cellular";14;"may";10;5;324;27;"other";"no";"3X";"d<2";"m11"
5436;34;"admin";"single";"secondary";"no";"cellular";17;"nov";184;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
5437;32;"technician";"married";"secondary";"no";"cellular";27;"aug";118;7;-1;0;"n/a";"no";"3X";"d<2";"nc"
5438;38;"entrepreneur";"married";"unknown";"no";"cellular";18;"nov";63;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5439;32;"management";"single";"tertiary";"no";"cellular";25;"jan";96;1;201;3;"success";"no";"3X";"d<2";"m07"
5440;41;"management";"married";"tertiary";"no";"cellular";29;"jan";41;2;266;2;"failure";"no";"4X";"d<2";"m09"
5441;41;"blue-collar";"married";"secondary";"no";"cellular";12;"may";100;4;-1;0;"n/a";"no";"4X";"d<2";"nc"
5442;26;"management";"single";"tertiary";"no";"cellular";18;"may";63;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
5443;60;"retired";"married";"tertiary";"no";"telephone";20;"apr";31;3;263;9;"failure";"no";"6X";"d<2";"m09"
5444;51;"services";"married";"unknown";"no";"cellular";27;"aug";146;7;-1;0;"n/a";"no";"5X";"d<2";"nc"
5445;24;"services";"single";"secondary";"no";"cellular";18;"may";113;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
5446;37;"blue-collar";"married";"unknown";"no";"cellular";11;"may";175;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5447;44;"technician";"married";"secondary";"no";"cellular";6;"aug";165;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
5448;74;"retired";"divorced";"primary";"no";"cellular";13;"aug";99;1;-1;0;"n/a";"no";"7X";"d<2";"nc"
5449;50;"technician";"married";"secondary";"no";"telephone";7;"jul";416;8;-1;0;"n/a";"no";"5X";"d<7";"nc"
5450;31;"management";"single";"tertiary";"no";"unknown";28;"may";202;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5451;31;"admin";"married";"secondary";"no";"unknown";7;"may";297;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
5452;25;"management";"single";"tertiary";"no";"unknown";4;"jun";301;1;-1;0;"n/a";"no";"2X";"d<7";"nc"
5453;39;"entrepreneur";"married";"tertiary";"no";"unknown";20;"may";253;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5454;30;"management";"single";"tertiary";"no";"cellular";4;"jun";125;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5455;60;"management";"married";"secondary";"no";"cellular";20;"may";321;4;87;8;"failure";"no";"6X";"d<7";"m03"
5456;48;"technician";"married";"secondary";"no";"cellular";19;"aug";231;4;-1;0;"n/a";"no";"4X";"d<5";"nc"
5457;30;"entrepreneur";"married";"secondary";"no";"cellular";22;"jul";88;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5458;43;"services";"single";"secondary";"no";"cellular";13;"may";107;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
5459;44;"technician";"single";"primary";"no";"cellular";25;"jul";54;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5460;29;"blue-collar";"single";"secondary";"no";"cellular";28;"jan";161;1;-1;0;"n/a";"no";"2X";"d<5";"nc"
5461;46;"unemployed";"married";"secondary";"no";"unknown";6;"may";23;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5462;28;"blue-collar";"single";"tertiary";"no";"cellular";4;"may";32;2;14;1;"failure";"no";"2X";"d<2";"m01"
5463;34;"entrepreneur";"married";"tertiary";"no";"telephone";18;"may";57;6;-1;0;"n/a";"no";"3X";"d<2";"nc"
5464;42;"management";"divorced";"tertiary";"no";"cellular";28;"jan";228;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5465;59;"retired";"married";"secondary";"no";"unknown";19;"jun";70;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
5466;27;"blue-collar";"single";"secondary";"no";"telephone";29;"jan";389;3;-1;0;"n/a";"no";"2X";"d<7";"nc"
5467;36;"blue-collar";"married";"primary";"no";"telephone";20;"nov";35;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5468;34;"blue-collar";"single";"secondary";"no";"unknown";8;"may";195;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5469;30;"management";"married";"tertiary";"no";"unknown";14;"may";382;10;-1;0;"n/a";"no";"3X";"d<7";"nc"
5470;50;"technician";"married";"tertiary";"no";"unknown";23;"may";173;1;-1;0;"n/a";"no";"5X";"d<5";"nc"
5471;50;"technician";"married";"tertiary";"no";"cellular";20;"nov";44;2;164;1;"failure";"no";"5X";"d<2";"m06"
5472;45;"entrepreneur";"married";"secondary";"no";"cellular";4;"feb";510;1;198;4;"failure";"no";"4X";"d<10";"m07"
5473;40;"blue-collar";"single";"unknown";"no";"unknown";5;"may";185;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5474;49;"management";"married";"tertiary";"no";"cellular";17;"nov";325;2;-1;0;"n/a";"no";"4X";"d<7";"nc"
5475;54;"retired";"married";"secondary";"no";"unknown";11;"jun";296;3;-1;0;"n/a";"no";"5X";"d<5";"nc"
5476;31;"blue-collar";"single";"secondary";"no";"telephone";5;"feb";58;1;269;2;"failure";"no";"3X";"d<2";"m09"
5477;35;"self-employed";"married";"tertiary";"no";"cellular";15;"apr";220;2;183;5;"failure";"no";"3X";"d<5";"m07"
5478;34;"blue-collar";"married";"tertiary";"no";"cellular";6;"may";161;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5479;48;"admin";"divorced";"secondary";"no";"cellular";14;"may";210;2;352;1;"failure";"no";"4X";"d<5";"m12"
5480;51;"blue-collar";"married";"secondary";"no";"cellular";29;"aug";8;10;-1;0;"n/a";"no";"5X";"d<2";"nc"
5481;47;"unemployed";"single";"tertiary";"no";"cellular";30;"jan";240;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5482;45;"retired";"single";"secondary";"yes";"cellular";21;"nov";64;5;-1;0;"n/a";"no";"4X";"d<2";"nc"
5483;33;"management";"married";"tertiary";"no";"cellular";28;"aug";95;10;-1;0;"n/a";"no";"3X";"d<2";"nc"
5484;33;"services";"single";"secondary";"no";"cellular";24;"jul";255;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5485;27;"unemployed";"single";"primary";"no";"unknown";11;"oct";4;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
5486;47;"technician";"married";"secondary";"no";"cellular";25;"may";234;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5487;54;"self-employed";"divorced";"tertiary";"no";"cellular";29;"jan";309;3;-1;0;"n/a";"no";"5X";"d<7";"nc"
5488;37;"management";"married";"tertiary";"no";"cellular";5;"feb";80;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5489;43;"unknown";"married";"unknown";"no";"unknown";20;"jun";45;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5490;49;"management";"married";"tertiary";"no";"cellular";18;"nov";102;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5491;43;"unemployed";"married";"secondary";"no";"cellular";14;"aug";98;1;106;1;"failure";"no";"4X";"d<2";"m04"
5492;27;"admin";"single";"secondary";"no";"unknown";19;"may";311;2;-1;0;"n/a";"no";"2X";"d<7";"nc"
5493;44;"services";"married";"secondary";"no";"cellular";15;"may";195;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5494;37;"management";"divorced";"tertiary";"no";"cellular";11;"may";217;6;-1;0;"n/a";"no";"3X";"d<5";"nc"
5495;50;"services";"married";"secondary";"no";"unknown";20;"jun";8;6;-1;0;"n/a";"no";"5X";"d<2";"nc"
5496;50;"entrepreneur";"married";"primary";"no";"cellular";20;"apr";12;5;-1;0;"n/a";"no";"5X";"d<2";"nc"
5497;52;"services";"married";"primary";"no";"unknown";20;"jun";29;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
5498;26;"admin";"single";"secondary";"no";"cellular";6;"may";606;1;345;1;"failure";"no";"2X";"d>10";"m12"
5499;35;"technician";"married";"secondary";"no";"cellular";17;"nov";199;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5500;47;"services";"divorced";"secondary";"no";"unknown";28;"may";107;7;-1;0;"n/a";"no";"4X";"d<2";"nc"
5501;55;"services";"divorced";"primary";"no";"unknown";15;"may";104;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
5502;26;"blue-collar";"single";"primary";"no";"cellular";8;"jul";249;2;-1;0;"n/a";"no";"2X";"d<5";"nc"
5503;37;"self-employed";"married";"secondary";"no";"cellular";21;"aug";161;3;-1;0;"n/a";"no";"3X";"d<5";"nc"
5504;56;"blue-collar";"married";"primary";"no";"unknown";29;"may";27;1;-1;0;"n/a";"no";"5X";"d<2";"nc"
5505;33;"management";"married";"tertiary";"no";"cellular";16;"apr";77;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
5506;36;"blue-collar";"married";"secondary";"no";"cellular";9;"jul";183;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5507;32;"management";"single";"tertiary";"no";"cellular";22;"aug";360;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5508;30;"technician";"single";"tertiary";"no";"cellular";28;"aug";262;6;-1;0;"n/a";"no";"3X";"d<5";"nc"
5509;39;"management";"single";"tertiary";"no";"cellular";19;"nov";105;2;133;3;"failure";"no";"3X";"d<2";"m05"
5510;28;"management";"single";"tertiary";"no";"cellular";29;"jan";145;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
5511;36;"self-employed";"single";"tertiary";"no";"cellular";30;"jan";859;1;235;1;"other";"no";"3X";"d>10";"m08"
5512;39;"admin";"single";"secondary";"no";"cellular";19;"nov";128;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5513;48;"management";"divorced";"secondary";"no";"cellular";28;"jan";58;2;184;15;"other";"no";"4X";"d<2";"m07"
5514;34;"blue-collar";"married";"secondary";"no";"cellular";1;"apr";161;2;253;1;"failure";"no";"3X";"d<5";"m09"
5515;50;"blue-collar";"married";"primary";"no";"cellular";8;"aug";31;2;-1;0;"n/a";"no";"5X";"d<2";"nc"
5516;26;"admin";"single";"secondary";"no";"cellular";15;"jan";99;2;225;13;"other";"no";"2X";"d<2";"m08"
5517;35;"entrepreneur";"married";"secondary";"no";"cellular";21;"nov";112;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5518;44;"blue-collar";"married";"primary";"no";"unknown";20;"jun";202;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
5519;47;"management";"married";"secondary";"no";"cellular";18;"nov";229;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
5520;62;"management";"married";"tertiary";"no";"cellular";13;"apr";113;3;182;3;"failure";"no";"6X";"d<2";"m07"
5521;55;"management";"single";"tertiary";"no";"cellular";3;"nov";222;3;187;3;"failure";"no";"5X";"d<5";"m07"
5522;26;"management";"single";"tertiary";"no";"cellular";4;"sep";113;1;100;2;"other";"no";"2X";"d<2";"m04"
5523;88;"retired";"married";"secondary";"no";"telephone";15;"sep";161;1;274;1;"failure";"no";"8X";"d<5";"m10"
5524;28;"technician";"single";"tertiary";"no";"cellular";14;"may";43;1;350;1;"other";"no";"2X";"d<2";"m12"
5525;41;"services";"married";"secondary";"no";"cellular";15;"may";303;2;351;2;"failure";"no";"4X";"d<7";"m12"
5526;25;"technician";"single";"tertiary";"no";"cellular";23;"jul";421;1;-1;0;"n/a";"no";"2X";"d<7";"nc"
5527;40;"entrepreneur";"divorced";"tertiary";"no";"unknown";20;"jun";606;1;-1;0;"n/a";"no";"4X";"d>10";"nc"
5528;35;"blue-collar";"married";"primary";"no";"cellular";5;"may";358;1;337;3;"failure";"no";"3X";"d<7";"m12"
5529;65;"retired";"divorced";"secondary";"no";"cellular";5;"jul";182;1;-1;0;"n/a";"no";"6X";"d<5";"nc"
5530;40;"self-employed";"single";"tertiary";"no";"cellular";16;"jul";90;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5531;43;"management";"divorced";"tertiary";"no";"cellular";26;"aug";89;5;401;1;"failure";"no";"4X";"d<2";"m15"
5532;29;"management";"single";"tertiary";"no";"cellular";30;"jan";258;2;-1;0;"n/a";"no";"2X";"d<5";"nc"
5533;48;"management";"single";"secondary";"no";"cellular";8;"jul";265;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5534;35;"blue-collar";"married";"secondary";"no";"cellular";9;"jul";277;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5535;30;"technician";"single";"secondary";"no";"unknown";14;"sep";9;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5536;32;"management";"single";"tertiary";"no";"cellular";20;"apr";415;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5537;30;"student";"married";"tertiary";"no";"cellular";25;"aug";585;4;-1;0;"n/a";"no";"3X";"d<10";"nc"
5538;30;"admin";"single";"secondary";"no";"cellular";18;"may";16;6;368;1;"other";"no";"3X";"d<2";"m15"
5539;24;"admin";"married";"secondary";"no";"cellular";15;"may";73;1;-1;0;"n/a";"no";"2X";"d<2";"nc"
5540;29;"technician";"married";"secondary";"no";"unknown";28;"may";279;2;-1;0;"n/a";"no";"2X";"d<5";"nc"
5541;44;"management";"married";"tertiary";"no";"unknown";6;"may";1529;2;-1;0;"n/a";"no";"4X";"d>10";"nc"
5542;42;"blue-collar";"married";"secondary";"no";"cellular";24;"jul";256;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
5543;45;"housemaid";"married";"primary";"no";"cellular";8;"apr";325;2;-1;0;"n/a";"no";"4X";"d<7";"nc"
5544;57;"housemaid";"married";"primary";"no";"unknown";11;"jun";201;5;-1;0;"n/a";"no";"5X";"d<5";"nc"
5545;36;"blue-collar";"married";"primary";"no";"unknown";14;"jul";12;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
5546;49;"technician";"married";"primary";"no";"unknown";8;"may";96;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5547;30;"technician";"single";"tertiary";"no";"cellular";15;"sep";214;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5548;48;"management";"divorced";"tertiary";"no";"cellular";8;"may";208;1;-1;0;"n/a";"no";"4X";"d<5";"nc"
5549;32;"services";"married";"secondary";"no";"cellular";2;"feb";63;1;257;2;"failure";"no";"3X";"d<2";"m09"
5550;35;"technician";"married";"secondary";"no";"cellular";6;"apr";139;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5551;40;"entrepreneur";"married";"primary";"no";"unknown";15;"may";101;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5552;32;"housemaid";"married";"primary";"no";"cellular";6;"feb";129;2;197;1;"failure";"no";"3X";"d<2";"m07"
5553;37;"admin";"single";"tertiary";"no";"cellular";12;"aug";87;1;117;2;"failure";"no";"3X";"d<2";"m04"
5554;37;"management";"married";"tertiary";"no";"cellular";21;"nov";101;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
5555;43;"management";"married";"tertiary";"no";"cellular";21;"nov";36;1;109;1;"other";"no";"4X";"d<2";"m04"
5556;48;"technician";"married";"secondary";"no";"cellular";6;"aug";273;2;-1;0;"n/a";"no";"4X";"d<5";"nc"
5557;36;"technician";"married";"secondary";"no";"cellular";21;"jul";193;5;-1;0;"n/a";"no";"3X";"d<5";"nc"
5558;33;"unemployed";"single";"secondary";"no";"unknown";8;"may";221;4;-1;0;"n/a";"no";"3X";"d<5";"nc"
5559;33;"management";"married";"secondary";"no";"unknown";23;"may";316;4;-1;0;"n/a";"no";"3X";"d<7";"nc"
5560;36;"services";"single";"primary";"no";"unknown";6;"jun";308;4;-1;0;"n/a";"no";"3X";"d<7";"nc"
5561;65;"retired";"married";"tertiary";"no";"cellular";2;"feb";102;2;-1;0;"n/a";"no";"6X";"d<2";"nc"
5562;50;"housemaid";"married";"primary";"no";"cellular";19;"nov";64;7;-1;0;"n/a";"no";"5X";"d<2";"nc"
5563;34;"management";"single";"tertiary";"no";"cellular";30;"apr";192;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
5564;35;"entrepreneur";"married";"secondary";"no";"cellular";15;"may";34;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
5565;32;"management";"single";"tertiary";"no";"cellular";11;"aug";112;1;81;1;"other";"no";"3X";"d<2";"m03"
5566;34;"technician";"single";"secondary";"no";"cellular";19;"nov";117;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5567;34;"blue-collar";"married";"secondary";"no";"cellular";15;"may";160;1;368;4;"failure";"no";"3X";"d<5";"m15"
5568;33;"blue-collar";"married";"primary";"no";"unknown";30;"may";139;3;-1;0;"n/a";"no";"3X";"d<2";"nc"
5569;45;"blue-collar";"married";"secondary";"no";"unknown";13;"may";119;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5570;35;"blue-collar";"married";"secondary";"no";"telephone";19;"nov";62;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5571;53;"technician";"married";"secondary";"no";"cellular";2;"feb";228;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
5572;39;"services";"divorced";"primary";"no";"unknown";6;"may";161;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5573;38;"blue-collar";"married";"secondary";"no";"unknown";28;"may";130;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5574;35;"management";"single";"tertiary";"no";"cellular";22;"oct";422;1;175;4;"success";"no";"3X";"d<7";"m06"
5575;52;"blue-collar";"married";"secondary";"no";"cellular";22;"jul";1029;3;-1;0;"n/a";"no";"5X";"d>10";"nc"
5576;30;"technician";"single";"secondary";"no";"cellular";5;"feb";393;1;261;1;"other";"no";"3X";"d<7";"m09"
5577;37;"self-employed";"married";"tertiary";"no";"unknown";6;"jun";143;1;-1;0;"n/a";"no";"3X";"d<2";"nc"
5578;33;"self-employed";"married";"tertiary";"no";"cellular";16;"nov";79;4;94;3;"failure";"no";"3X";"d<2";"m04"
5579;52;"management";"married";"tertiary";"no";"unknown";14;"may";249;2;-1;0;"n/a";"no";"5X";"d<5";"nc"
5580;29;"admin";"married";"secondary";"no";"cellular";14;"may";535;1;352;2;"failure";"no";"2X";"d<10";"m12"
5581;28;"admin";"single";"secondary";"no";"unknown";2;"jun";537;5;-1;0;"n/a";"no";"2X";"d<10";"nc"
5582;37;"blue-collar";"married";"secondary";"no";"cellular";7;"may";55;5;-1;0;"n/a";"no";"3X";"d<2";"nc"
5583;33;"admin";"single";"tertiary";"no";"cellular";29;"jan";132;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5584;32;"technician";"married";"tertiary";"no";"unknown";20;"may";414;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5585;25;"blue-collar";"single";"secondary";"no";"cellular";14;"jul";61;2;-1;0;"n/a";"no";"2X";"d<2";"nc"
5586;37;"technician";"married";"secondary";"no";"cellular";21;"aug";101;2;-1;0;"n/a";"no";"3X";"d<2";"nc"
5587;34;"management";"single";"tertiary";"no";"cellular";5;"feb";10;6;-1;0;"n/a";"no";"3X";"d<2";"nc"
5588;40;"unemployed";"married";"secondary";"no";"cellular";20;"nov";1855;3;-1;0;"n/a";"no";"4X";"d>10";"nc"
5589;40;"management";"married";"secondary";"no";"cellular";9;"feb";15;5;-1;0;"n/a";"no";"4X";"d<2";"nc"
5590;38;"services";"married";"secondary";"no";"cellular";20;"apr";208;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5591;39;"management";"single";"tertiary";"no";"cellular";12;"may";59;1;301;1;"other";"no";"3X";"d<2";"m11"
5592;37;"management";"single";"unknown";"no";"unknown";20;"may";247;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5593;35;"blue-collar";"married";"secondary";"no";"unknown";30;"may";274;2;-1;0;"n/a";"no";"3X";"d<5";"nc"
5594;33;"management";"single";"tertiary";"no";"cellular";11;"aug";271;1;369;3;"failure";"no";"3X";"d<5";"m15"
5595;38;"management";"married";"tertiary";"no";"cellular";25;"aug";425;4;-1;0;"n/a";"no";"3X";"d<7";"nc"
5596;37;"management";"married";"tertiary";"no";"cellular";11;"aug";93;1;190;2;"other";"no";"3X";"d<2";"m07"
5597;29;"unemployed";"single";"tertiary";"no";"cellular";6;"may";51;1;179;1;"failure";"no";"2X";"d<2";"m06"
5598;42;"services";"married";"primary";"no";"cellular";30;"jan";54;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5599;45;"management";"divorced";"tertiary";"no";"cellular";17;"nov";101;2;-1;0;"n/a";"no";"4X";"d<2";"nc"
5600;42;"services";"married";"tertiary";"no";"cellular";19;"nov";36;1;-1;0;"n/a";"no";"4X";"d<2";"nc"
5601;33;"blue-collar";"married";"secondary";"no";"unknown";23;"may";423;2;-1;0;"n/a";"no";"3X";"d<7";"nc"
5602;35;"blue-collar";"single";"secondary";"no";"cellular";7;"may";266;2;168;1;"failure";"no";"3X";"d<5";"m06"
5603;30;"technician";"single";"tertiary";"no";"unknown";7;"may";174;1;-1;0;"n/a";"no";"3X";"d<5";"nc"
