id,age,job,marital,education,is_in_default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,balance_normalizado,estado_balance
5256,62.0,management,married,secondary,0,1128,0,0,cellular,2,sep,236,1,290,3,other,1,-0.11963431550747998,Saldo Medio Alto
5257,33.0,admin.,married,unknown,0,2780,0,0,cellular,19,nov,485,1,-1,0,unknown,1,0.37764737264025644,Saldo Alto
5258,67.0,management,married,tertiary,0,405,0,0,cellular,10,nov,344,2,95,2,success,1,-0.3372703085648731,Saldo Medio
5259,44.0,self-employed,married,secondary,0,706,0,0,unknown,5,nov,204,1,-1,0,unknown,1,-0.24666389928371774,Saldo Medio Alto
5260,79.0,retired,married,secondary,0,2661,0,0,cellular,10,nov,254,5,-1,0,unknown,1,0.3418262340872415,Saldo Alto
5261,30.0,technician,single,secondary,0,2734,0,0,cellular,21,nov,459,3,-1,0,unknown,1,0.36380054597270445,Saldo Alto
5262,38.0,housemaid,married,primary,0,196,0,0,cellular,30,apr,574,1,-1,0,unknown,1,-0.4001830645109245,Saldo Medio
5263,31.0,management,single,tertiary,0,533,0,0,telephone,12,may,372,1,90,10,success,1,-0.29874000827255454,Saldo Medio
5264,38.0,technician,married,secondary,0,6728,0,0,cellular,21,aug,252,4,-1,0,unknown,1,1.5660663222814568,Saldo Muy Alto
5265,36.0,services,single,secondary,0,1227,1,1,cellular,4,may,775,5,341,3,failure,1,-0.08983353637513986,Saldo Medio Alto
5266,30.0,blue-collar,married,secondary,0,5,0,0,cellular,17,apr,840,3,-1,0,unknown,1,-0.45767749697836857,Saldo Bajo
5267,34.0,technician,married,tertiary,0,197,0,0,cellular,20,aug,78,3,-1,0,unknown,1,-0.39988204653989073,Saldo Medio
5268,27.0,management,single,primary,1,13,0,0,cellular,30,jan,475,3,-1,0,unknown,1,-0.4552693532100987,Saldo Bajo
5269,32.0,admin.,married,tertiary,0,284,1,0,cellular,29,apr,717,3,-1,0,unknown,1,-0.3736934830599555,Saldo Medio
5270,37.0,management,single,tertiary,0,33,1,0,cellular,12,mar,186,1,-1,0,unknown,1,-0.4492489937894239,Saldo Bajo
5271,56.0,management,married,tertiary,0,2333,0,0,cellular,4,may,244,1,-1,0,unknown,1,0.2430923395881752,Saldo Alto
5272,28.0,blue-collar,single,secondary,0,1705,0,0,cellular,17,dec,412,2,-1,0,unknown,1,0.05405305377898727,Saldo Alto
5273,49.0,blue-collar,married,secondary,0,2039,1,0,cellular,6,may,451,1,169,2,failure,1,0.154593056104256,Saldo Alto
5274,23.0,student,single,secondary,0,381,0,0,cellular,23,feb,696,1,189,2,other,1,-0.3444947398696828,Saldo Medio
5275,56.0,retired,married,secondary,0,3738,1,0,cellular,17,apr,156,1,305,6,other,1,0.6660225888905781,Saldo Alto
5276,54.0,blue-collar,divorced,primary,0,4401,0,0,telephone,13,may,414,1,183,2,success,1,0.8655975036859469,Saldo Muy Alto
5277,59.0,management,married,tertiary,0,553,1,0,cellular,7,jul,1272,3,-1,0,unknown,1,-0.2927196488518798,Saldo Medio Alto
5278,53.0,technician,married,secondary,0,-725,1,0,unknown,27,may,1205,1,-1,0,unknown,1,-0.677420615832998,Saldo Bajo
5279,51.0,retired,married,primary,0,67,0,0,unknown,18,jun,835,1,-1,0,unknown,1,-0.4390143827742768,Saldo Bajo
5280,31.0,unemployed,married,tertiary,0,330,0,0,cellular,13,jul,309,1,181,3,success,1,-0.3598466563924035,Saldo Medio
5281,62.0,management,divorced,tertiary,0,5943,0,0,telephone,17,feb,196,4,-1,0,unknown,1,1.329767215019972,Saldo Muy Alto
5282,38.0,technician,single,tertiary,0,25,1,0,cellular,1,jun,232,2,-1,0,unknown,1,-0.4516571375576938,Saldo Bajo
5283,25.0,management,single,tertiary,0,316,0,0,cellular,27,mar,347,2,-1,0,unknown,1,-0.36406090798687585,Saldo Medio
5284,43.0,technician,divorced,unknown,0,4389,0,0,cellular,8,apr,618,1,-1,0,unknown,1,0.861985288033542,Saldo Muy Alto
5285,45.0,admin.,divorced,secondary,0,0,0,0,cellular,29,oct,264,1,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
5286,78.0,retired,divorced,primary,0,1389,0,0,cellular,8,apr,335,1,-1,0,unknown,1,-0.04106862506767417,Saldo Medio Alto
5287,30.0,management,single,tertiary,0,398,0,0,cellular,27,oct,102,1,180,3,success,1,-0.33937743436210926,Saldo Medio
5288,69.0,retired,divorced,tertiary,0,247,0,0,cellular,22,apr,138,2,-1,0,unknown,1,-0.38483114798820384,Saldo Medio
5289,48.0,entrepreneur,married,secondary,0,0,0,1,cellular,28,jul,431,2,-1,0,unknown,1,-0.4591825868335373,Saldo Bajo
5290,31.0,admin.,single,secondary,0,131,1,0,cellular,15,jun,151,1,-1,0,unknown,1,-0.41974923262811753,Saldo Medio
5291,57.0,retired,single,primary,0,604,0,0,cellular,19,nov,187,1,-1,0,unknown,0,-0.27736773232915907,Saldo Medio Alto
5292,45.0,admin.,divorced,secondary,0,0,1,0,cellular,17,nov,102,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5293,48.0,blue-collar,married,secondary,0,238,1,1,cellular,2,jun,118,2,81,1,success,0,-0.38754030972750747,Saldo Medio
5294,34.0,admin.,single,secondary,0,673,1,0,cellular,29,jan,89,1,260,2,failure,0,-0.25659749232783113,Saldo Medio Alto
5295,37.0,entrepreneur,married,tertiary,0,7944,0,0,cellular,21,nov,102,1,-1,0,unknown,0,1.9321041750584833,Saldo Muy Alto
5296,32.0,management,married,tertiary,0,3696,0,0,unknown,21,may,315,3,-1,0,unknown,0,0.653379834107161,Saldo Alto
5297,35.0,self-employed,married,secondary,0,347,0,0,unknown,20,jun,231,1,-1,0,unknown,0,-0.35472935088482993,Saldo Medio
5298,31.0,blue-collar,married,primary,0,-199,1,1,telephone,12,may,149,5,299,10,failure,0,-0.5190851630692513,Saldo Bajo
5299,54.0,technician,married,tertiary,1,337,1,0,unknown,28,may,302,2,-1,0,unknown,0,-0.35773953059516733,Saldo Medio
5300,52.0,unemployed,married,secondary,0,5091,0,0,cellular,26,may,309,1,-1,0,unknown,0,1.0732999036992266,Saldo Muy Alto
5301,29.0,self-employed,single,secondary,0,970,1,0,cellular,13,may,240,1,-1,0,unknown,0,-0.16719515493081072,Saldo Medio Alto
5302,34.0,services,single,secondary,0,258,1,0,unknown,4,jun,131,2,-1,0,unknown,0,-0.38151995030683267,Saldo Medio
5303,37.0,blue-collar,divorced,secondary,0,614,1,0,unknown,20,may,185,1,-1,0,unknown,0,-0.2743575526188217,Saldo Medio Alto
5304,66.0,housemaid,married,secondary,0,1929,0,0,cellular,2,feb,169,1,-1,0,unknown,0,0.12148107929054475,Saldo Alto
5305,33.0,technician,married,secondary,0,2362,1,0,cellular,26,aug,271,4,-1,0,unknown,0,0.2518218607481536,Saldo Alto
5306,60.0,retired,married,secondary,0,8121,1,1,cellular,18,aug,98,7,-1,0,unknown,0,1.985384355931455,Saldo Muy Alto
5307,55.0,management,divorced,tertiary,0,608,1,0,cellular,7,may,161,2,-1,0,unknown,0,-0.2761636604450241,Saldo Medio Alto
5308,34.0,blue-collar,single,secondary,0,3723,1,0,unknown,27,may,47,5,-1,0,unknown,0,0.661507319325072,Saldo Alto
5309,52.0,blue-collar,married,primary,0,117,0,1,cellular,24,jul,164,2,-1,0,unknown,0,-0.42396348422258984,Saldo Bajo
5310,29.0,services,married,secondary,0,363,1,0,cellular,15,may,164,1,-1,0,unknown,0,-0.34991306334829014,Saldo Medio
5311,43.0,services,divorced,secondary,0,130,1,0,unknown,8,may,193,1,-1,0,unknown,0,-0.42005025059915124,Saldo Medio
5312,57.0,services,divorced,primary,0,2225,1,0,cellular,18,may,8,4,-1,0,unknown,0,0.21058239871653142,Saldo Alto
5313,32.0,blue-collar,married,primary,0,-105,1,1,telephone,31,jul,454,19,-1,0,unknown,0,-0.4907894737920799,Saldo Bajo
5314,67.0,unknown,married,tertiary,0,7687,0,0,telephone,30,oct,70,3,-1,0,unknown,0,1.8547425565028124,Saldo Muy Alto
5315,45.0,services,married,secondary,0,222,0,0,cellular,25,aug,119,11,-1,0,unknown,0,-0.3923565972640473,Saldo Medio
5316,47.0,technician,single,secondary,0,736,0,0,cellular,29,jul,212,2,-1,0,unknown,0,-0.23763336015270556,Saldo Medio Alto
5317,31.0,self-employed,single,tertiary,0,84,0,0,cellular,6,aug,157,4,-1,0,unknown,0,-0.43389707726670323,Saldo Bajo
5318,52.0,blue-collar,divorced,primary,0,196,1,0,unknown,7,may,119,3,-1,0,unknown,0,-0.4001830645109245,Saldo Medio
5319,41.0,technician,married,secondary,0,2123,0,0,cellular,8,aug,130,2,-1,0,unknown,0,0.17987856567109006,Saldo Alto
5320,35.0,blue-collar,single,secondary,0,-482,1,0,unknown,27,may,472,1,-1,0,unknown,0,-0.6042732488717993,Saldo Bajo
5321,48.0,management,divorced,tertiary,0,700,1,0,cellular,29,aug,488,2,-1,0,unknown,0,-0.24847000710992018,Saldo Medio Alto
5322,53.0,blue-collar,married,primary,0,1388,0,0,cellular,7,aug,139,4,-1,0,unknown,0,-0.04136964303870791,Saldo Medio Alto
5323,59.0,entrepreneur,married,primary,0,222,0,0,cellular,18,nov,97,1,-1,0,unknown,0,-0.3923565972640473,Saldo Medio
5324,26.0,blue-collar,single,secondary,0,592,1,1,unknown,27,may,174,1,-1,0,unknown,0,-0.28097994798156395,Saldo Medio Alto
5325,30.0,management,married,tertiary,0,0,0,0,cellular,14,aug,95,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5326,56.0,self-employed,married,tertiary,0,411,0,0,unknown,19,jun,145,4,-1,0,unknown,0,-0.33546420073867067,Saldo Medio
5327,41.0,blue-collar,divorced,secondary,0,-104,1,0,unknown,16,may,32,3,-1,0,unknown,0,-0.4904884558210461,Saldo Bajo
5328,52.0,technician,married,secondary,0,475,1,0,cellular,28,jul,121,3,-1,0,unknown,0,-0.3161990505925114,Saldo Medio
5329,35.0,admin.,single,secondary,0,181,1,0,cellular,18,may,217,4,301,1,failure,0,-0.4046983340764306,Saldo Medio
5330,41.0,management,married,tertiary,0,653,1,0,telephone,17,nov,60,2,-1,0,unknown,0,-0.2626178517485059,Saldo Medio Alto
5331,39.0,management,married,tertiary,0,0,1,0,unknown,2,jun,46,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5332,51.0,management,married,tertiary,0,0,1,1,cellular,19,aug,263,1,84,1,other,0,-0.4591825868335373,Saldo Bajo
5333,46.0,blue-collar,married,secondary,0,942,0,0,cellular,18,nov,240,3,119,2,failure,0,-0.1756236581197554,Saldo Medio Alto
5334,43.0,technician,divorced,primary,0,13,0,1,cellular,9,jul,977,4,-1,0,unknown,0,-0.4552693532100987,Saldo Bajo
5335,31.0,technician,single,secondary,0,200,0,0,cellular,6,aug,315,2,-1,0,unknown,0,-0.39897899262678954,Saldo Medio
5336,56.0,unemployed,married,secondary,0,660,1,0,unknown,6,jun,72,3,-1,0,unknown,0,-0.26051072595126973,Saldo Medio Alto
5337,35.0,entrepreneur,married,secondary,0,1309,1,0,cellular,18,nov,73,3,-1,0,unknown,0,-0.06515006275037327,Saldo Medio Alto
5338,58.0,self-employed,married,tertiary,0,-364,1,0,unknown,5,may,355,1,-1,0,unknown,0,-0.5687531282898182,Saldo Bajo
5339,33.0,technician,married,secondary,0,-616,1,1,unknown,27,may,320,1,-1,0,unknown,0,-0.6446096569903205,Saldo Bajo
5340,36.0,blue-collar,single,secondary,0,2596,0,0,unknown,18,jun,60,6,-1,0,unknown,0,0.32226006597004847,Saldo Alto
5341,49.0,entrepreneur,single,secondary,0,5802,0,0,cellular,12,aug,175,3,104,2,success,0,1.2873236811042148,Saldo Muy Alto
5342,47.0,technician,married,secondary,0,568,1,0,telephone,14,jul,256,2,-1,0,unknown,0,-0.28820437928637366,Saldo Medio Alto
5343,61.0,retired,married,primary,0,296,1,1,unknown,3,jun,323,2,-1,0,unknown,0,-0.3700812674075506,Saldo Medio
5344,45.0,services,married,secondary,0,561,1,0,unknown,29,may,340,7,-1,0,unknown,0,-0.29031150508360987,Saldo Medio Alto
5345,53.0,management,divorced,tertiary,0,2894,1,0,cellular,5,may,163,1,-1,0,unknown,0,0.41196342133810265,Saldo Alto
5346,31.0,management,married,tertiary,0,2344,1,0,cellular,14,aug,221,6,-1,0,unknown,0,0.24640353726954634,Saldo Alto
5347,35.0,admin.,married,secondary,0,1345,1,0,cellular,23,jul,135,1,-1,0,unknown,0,-0.054313415793158674,Saldo Medio Alto
5348,55.0,management,married,tertiary,0,171,1,0,cellular,8,aug,73,6,-1,0,unknown,0,-0.407708513786768,Saldo Medio
5349,50.0,technician,married,secondary,0,1838,1,1,cellular,13,aug,221,8,-1,0,unknown,0,0.09408844392647453,Saldo Alto
5350,53.0,unknown,married,unknown,0,549,0,0,telephone,28,jan,74,2,-1,0,unknown,0,-0.2939237207360147,Saldo Medio Alto
5351,45.0,admin.,married,secondary,0,1097,1,1,cellular,2,feb,174,1,208,1,failure,0,-0.12896587260952588,Saldo Medio Alto
5352,45.0,unemployed,married,tertiary,0,1148,0,0,cellular,19,nov,782,2,-1,0,unknown,0,-0.1136139560868052,Saldo Medio Alto
5353,32.0,technician,single,tertiary,0,3818,0,0,cellular,18,aug,100,4,-1,0,unknown,0,0.6901040265732772,Saldo Alto
5354,33.0,blue-collar,married,primary,0,934,1,0,unknown,4,jun,244,2,-1,0,unknown,0,-0.1780318018880253,Saldo Medio Alto
5355,51.0,blue-collar,married,primary,0,-637,1,1,cellular,19,nov,233,2,-1,0,unknown,0,-0.6509310343820289,Saldo Bajo
5356,27.0,housemaid,married,secondary,1,65,1,1,cellular,17,jul,59,1,-1,0,unknown,0,-0.43961641871634427,Saldo Bajo
5357,37.0,technician,married,secondary,0,24,1,0,cellular,13,aug,136,1,105,2,failure,0,-0.45195815552872753,Saldo Bajo
5358,45.0,blue-collar,married,primary,0,907,0,0,cellular,18,aug,230,8,-1,0,unknown,0,-0.18615928710593624,Saldo Medio Alto
5359,40.0,blue-collar,married,secondary,0,100,1,0,unknown,29,may,218,2,-1,0,unknown,0,-0.4290807897301634,Saldo Bajo
5360,41.0,blue-collar,married,primary,0,686,1,0,cellular,21,nov,888,3,-1,0,unknown,0,-0.2526842587043925,Saldo Medio Alto
5361,35.0,management,single,tertiary,0,3,1,1,cellular,6,feb,217,1,-1,0,unknown,0,-0.45827953292043605,Saldo Bajo
5362,62.0,retired,married,tertiary,0,4692,1,0,cellular,15,oct,73,1,-1,0,unknown,0,0.9531937332567648,Saldo Muy Alto
5363,42.0,technician,married,secondary,1,-197,1,0,cellular,6,aug,66,7,-1,0,unknown,0,-0.5184831271271838,Saldo Bajo
5364,38.0,management,divorced,tertiary,0,4335,1,0,cellular,20,nov,640,1,-1,0,unknown,0,0.8457303175977201,Saldo Muy Alto
5365,36.0,technician,single,secondary,0,664,0,0,cellular,22,aug,309,3,-1,0,unknown,0,-0.25930665406713477,Saldo Medio Alto
5366,59.0,services,married,secondary,0,307,1,1,unknown,6,may,250,7,-1,0,unknown,0,-0.3667700697261795,Saldo Medio
5367,46.0,services,divorced,secondary,0,5,1,1,cellular,29,jan,305,2,-1,0,unknown,0,-0.45767749697836857,Saldo Bajo
5368,42.0,blue-collar,married,primary,0,-67,1,0,unknown,9,may,128,1,-1,0,unknown,0,-0.4793507908927978,Saldo Bajo
5369,27.0,student,single,secondary,0,3754,0,0,cellular,15,mar,106,3,98,1,other,0,0.6708388764271179,Saldo Alto
5370,44.0,technician,married,secondary,0,1139,1,0,cellular,30,jan,64,1,-1,0,unknown,0,-0.11632311782610885,Saldo Medio Alto
5371,32.0,services,married,secondary,0,250,1,0,unknown,29,may,202,1,-1,0,unknown,0,-0.3839280940751026,Saldo Medio
5372,32.0,self-employed,divorced,tertiary,0,3695,1,0,cellular,15,may,34,1,353,3,other,0,0.6530788161361273,Saldo Alto
5373,43.0,blue-collar,married,secondary,0,1025,1,0,cellular,2,jun,106,1,-1,0,unknown,0,-0.15063916652395506,Saldo Medio Alto
5374,38.0,management,married,tertiary,0,328,0,0,cellular,8,aug,230,2,-1,0,unknown,0,-0.36044869233447097,Saldo Medio
5375,40.0,services,married,secondary,0,0,1,0,cellular,2,jun,297,1,28,3,failure,0,-0.4591825868335373,Saldo Bajo
5376,44.0,management,married,tertiary,0,6203,1,1,unknown,13,may,129,1,-1,0,unknown,0,1.408031887488744,Saldo Muy Alto
5377,49.0,management,divorced,tertiary,0,1904,0,1,cellular,17,nov,131,2,-1,0,unknown,0,0.11395563001470128,Saldo Alto
5378,37.0,management,married,tertiary,0,347,1,0,cellular,22,jul,282,1,-1,0,unknown,0,-0.35472935088482993,Saldo Medio
5379,40.0,unemployed,married,secondary,0,1289,0,0,cellular,26,may,260,2,-1,0,unknown,0,-0.07117042217104805,Saldo Medio Alto
5380,54.0,management,divorced,tertiary,0,129,1,0,unknown,30,may,132,1,-1,0,unknown,0,-0.420351268570185,Saldo Medio
5381,38.0,blue-collar,married,primary,0,178,1,0,unknown,20,may,245,1,-1,0,unknown,0,-0.40560138798953177,Saldo Medio
5382,45.0,management,married,tertiary,0,81,0,1,cellular,30,jul,61,3,-1,0,unknown,0,-0.4348001311798044,Saldo Bajo
5383,49.0,self-employed,married,tertiary,0,599,0,0,cellular,12,aug,174,1,-1,0,unknown,0,-0.2788728221843278,Saldo Medio Alto
5384,46.0,technician,married,secondary,0,190,1,0,cellular,12,aug,370,2,-1,0,unknown,0,-0.40198917233712694,Saldo Medio
5385,39.0,blue-collar,married,secondary,0,0,1,0,unknown,6,may,262,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5386,56.0,management,married,tertiary,0,563,1,0,cellular,6,may,100,2,168,1,failure,0,-0.2897094691415424,Saldo Medio Alto
5387,37.0,blue-collar,married,secondary,0,105,1,0,unknown,8,may,69,2,-1,0,unknown,0,-0.4275756998749947,Saldo Bajo
5388,39.0,management,married,tertiary,0,3518,1,0,cellular,8,may,440,1,-1,0,unknown,0,0.5997986352631556,Saldo Alto
5389,53.0,self-employed,married,secondary,0,248,0,1,cellular,17,nov,99,1,126,3,failure,0,-0.38453013001717007,Saldo Medio
5390,38.0,blue-collar,married,secondary,0,961,1,0,unknown,16,may,346,1,-1,0,unknown,0,-0.16990431667011435,Saldo Medio Alto
5391,25.0,technician,single,tertiary,0,640,1,0,unknown,13,may,492,2,-1,0,unknown,0,-0.2665310853719445,Saldo Medio Alto
5392,35.0,technician,married,secondary,0,1144,0,0,cellular,20,aug,197,13,-1,0,unknown,0,-0.11481802797094016,Saldo Medio Alto
5393,47.0,unemployed,married,primary,0,0,0,0,unknown,18,jun,308,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5394,40.0,management,married,tertiary,0,4381,0,0,telephone,29,jul,126,2,-1,0,unknown,0,0.8595771442652721,Saldo Muy Alto
5395,31.0,self-employed,married,tertiary,0,1134,0,0,cellular,6,feb,174,2,-1,0,unknown,0,-0.11782820768127755,Saldo Medio Alto
5396,50.0,technician,married,primary,0,570,0,0,unknown,20,jun,21,3,-1,0,unknown,0,-0.2876023433443062,Saldo Medio Alto
5397,40.0,blue-collar,married,secondary,0,0,1,0,unknown,16,may,167,2,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5398,55.0,retired,married,tertiary,0,357,1,0,cellular,11,aug,526,1,103,1,failure,0,-0.35171917117449253,Saldo Medio
5399,31.0,services,married,secondary,0,593,1,0,cellular,19,nov,391,2,-1,0,unknown,0,-0.28067893001053024,Saldo Medio Alto
5400,59.0,blue-collar,married,primary,0,229,1,1,unknown,7,may,19,1,-1,0,unknown,0,-0.3902494714668111,Saldo Medio
5401,52.0,management,married,primary,0,0,0,0,unknown,5,jun,85,3,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5402,55.0,unknown,married,secondary,0,1157,0,0,cellular,12,jul,289,1,412,2,failure,0,-0.11090479434750156,Saldo Medio Alto
5403,49.0,management,married,tertiary,0,234,0,0,cellular,22,aug,55,6,-1,0,unknown,0,-0.38874438161164243,Saldo Medio
5404,31.0,self-employed,married,tertiary,0,322,1,0,unknown,8,may,159,1,-1,0,unknown,0,-0.3622548001606734,Saldo Medio
5405,55.0,entrepreneur,married,secondary,0,113,1,0,unknown,12,jun,186,1,-1,0,unknown,0,-0.4251675561067248,Saldo Bajo
5406,38.0,entrepreneur,married,secondary,0,2139,1,0,unknown,9,may,576,1,-1,0,unknown,0,0.18469485320762988,Saldo Alto
5407,52.0,unemployed,married,secondary,0,2251,1,0,unknown,3,jun,58,9,-1,0,unknown,0,0.2184088659634086,Saldo Alto
5408,57.0,management,divorced,unknown,0,0,0,0,unknown,13,may,95,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5409,65.0,management,divorced,tertiary,0,2756,0,0,cellular,23,sep,1353,2,-1,0,unknown,0,0.3704229413354467,Saldo Alto
5410,53.0,retired,married,tertiary,0,7132,0,0,cellular,13,aug,88,2,-1,0,unknown,0,1.6876775825790873,Saldo Muy Alto
5411,34.0,technician,single,tertiary,0,2047,1,0,cellular,28,jul,57,5,-1,0,unknown,0,0.15700119987252592,Saldo Alto
5412,41.0,self-employed,single,tertiary,0,0,0,0,cellular,18,nov,256,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5413,44.0,unemployed,married,tertiary,0,1151,1,0,unknown,5,jun,127,2,-1,0,unknown,0,-0.112710902173704,Saldo Medio Alto
5414,49.0,technician,married,secondary,0,5244,0,0,cellular,25,aug,60,4,-1,0,unknown,0,1.1193556532673885,Saldo Muy Alto
5415,39.0,technician,married,secondary,0,1,1,0,unknown,26,may,506,2,-1,0,unknown,0,-0.45888156886250353,Saldo Bajo
5416,54.0,management,married,tertiary,0,203,0,0,cellular,21,nov,70,1,-1,0,unknown,0,-0.39807593871368835,Saldo Medio
5417,22.0,student,single,secondary,0,2162,0,0,telephone,2,feb,168,1,-1,0,unknown,0,0.19161826654140587,Saldo Alto
5418,31.0,admin.,married,secondary,0,337,0,0,unknown,12,may,51,1,-1,0,unknown,0,-0.35773953059516733,Saldo Medio
5419,53.0,housemaid,married,unknown,0,0,0,0,cellular,22,aug,207,1,-1,0,unknown,0,-0.4591825868335373,Saldo Bajo
5420,59.0,technician,divorced,secondary,0,2,0,0,cellular,26,aug,164,2,-1,0,unknown,0,-0.4585805508914698,Saldo Bajo
5421,59.0,admin.,married,secondary,0,1365,0,0,unknown,19,jun,327,1,-1,0,unknown,0,-0.048293056372483906,Saldo Medio Alto
5422,56.0,management,married,tertiary,0,2366,1,1,cellular,3,feb,538,2,188,4,failure,0,0.25302593263228856,Saldo Alto
5423,52.0,management,divorced,tertiary,0,-803,1,0,cellular,7,aug,131,3,-1,0,unknown,0,-0.7009000175736295,Saldo Bajo
5424,57.0,entrepreneur,divorced,tertiary,0,873,0,0,unknown,17,jun,441,3,-1,0,unknown,0,-0.19639389812108338,Saldo Medio Alto
5425,41.0,admin.,married,secondary,0,-76,1,0,cellular,16,apr,263,1,-1,0,unknown,0,-0.48205995263210144,Saldo Bajo
5426,39.0,housemaid,married,tertiary,0,2990,0,0,telephone,30,apr,127,4,-1,0,unknown,0,0.44086114655734154,Saldo Alto
5427,35.0,management,divorced,tertiary,0,538,1,0,unknown,12,may,66,4,-1,0,unknown,0,-0.29723491841738586,Saldo Medio
5428,53.0,management,divorced,tertiary,0,6388,1,0,telephone,23,jul,203,2,-1,0,unknown,0,1.4637202121299857,Saldo Muy Alto
5429,35.0,technician,married,secondary,0,840,1,0,cellular,29,jul,281,4,-1,0,unknown,0,-0.20632749116519675,Saldo Medio Alto
5430,25.0,technician,single,secondary,0,1847,0,0,cellular,26,may,137,2,-1,0,unknown,0,0.09679760566577818,Saldo Alto
5431,34.0,services,married,secondary,0,40,1,0,cellular,17,jul,302,2,-1,0,unknown,0,-0.44714186799218775,Saldo Bajo
