id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
26004,28,blue-collar,married,primary,no,254,yes,no,cellular,20,apr,149,2,-1,0,unknown,no
26005,60,retired,divorced,tertiary,no,439,no,yes,cellular,25,may,464,1,321,1,failure,yes
26006,37,technician,married,secondary,no,0,yes,no,cellular,22,apr,1288,3,-1,0,unknown,yes
26007,29,technician,married,secondary,no,428,no,no,cellular,14,jul,131,4,-1,0,unknown,no
26008,39,technician,married,secondary,no,1587,yes,no,cellular,8,sep,108,2,98,3,success,yes
26009,46,housemaid,divorced,primary,no,2084,yes,no,cellular,18,jul,1081,2,-1,0,unknown,yes
26010,26,admin.,single,secondary,no,1327,no,no,cellular,30,mar,171,4,-1,0,unknown,no
26011,35,management,single,tertiary,no,7506,yes,no,unknown,30,oct,248,1,-1,0,unknown,yes
26012,45,services,single,secondary,no,482,yes,yes,unknown,30,may,637,2,-1,0,unknown,no
26013,58,housemaid,married,tertiary,no,497,no,no,unknown,11,jun,138,5,-1,0,unknown,no
26014,36,services,married,secondary,no,11462,yes,no,cellular,20,nov,993,1,-1,0,unknown,yes
26015,20,student,single,unknown,no,829,no,no,cellular,9,jul,253,2,-1,0,unknown,yes
26016,47,management,divorced,tertiary,no,12026,yes,no,telephone,27,oct,251,1,-1,0,unknown,yes
26017,49,technician,married,secondary,no,788,no,no,unknown,17,jun,162,7,-1,0,unknown,no
26018,32,admin.,single,secondary,no,620,no,no,cellular,17,apr,211,2,343,3,failure,no
26019,26,blue-collar,single,secondary,no,-29,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes
26020,39,management,divorced,tertiary,no,517,yes,yes,unknown,14,may,1328,1,-1,0,unknown,yes
26021,50,admin.,married,secondary,no,159,yes,no,unknown,7,may,216,2,-1,0,unknown,no
26022,65,retired,married,primary,no,276,no,no,cellular,22,apr,229,1,-1,0,unknown,yes
26023,50,technician,married,primary,no,249,yes,no,unknown,6,may,129,1,-1,0,unknown,no
26024,59,services,single,secondary,no,739,no,no,cellular,14,jan,408,1,-1,0,unknown,yes
26025,34,management,married,tertiary,no,158,no,no,cellular,9,jun,190,1,92,9,success,yes
26026,49,blue-collar,single,primary,no,566,yes,no,cellular,25,jul,979,2,-1,0,unknown,yes
26027,32,management,single,tertiary,no,154,no,yes,cellular,21,aug,301,3,-1,0,unknown,no
26028,60,blue-collar,married,unknown,no,104,yes,no,unknown,5,may,22,1,-1,0,unknown,no
26029,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,7,-1,0,unknown,yes
26030,30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,no
26031,55,management,married,unknown,no,3122,no,no,cellular,8,jul,349,1,-1,0,unknown,yes
26032,59,management,married,tertiary,no,2764,no,no,cellular,18,feb,459,1,56,3,failure,no
26033,37,services,married,secondary,no,393,yes,yes,cellular,13,may,95,1,357,1,failure,no
26034,46,services,married,secondary,no,1757,yes,no,unknown,14,may,380,4,-1,0,unknown,no
26035,59,admin.,married,secondary,no,2343,yes,no,unknown,5,may,1042,1,-1,0,unknown,yes
26036,39,self-employed,single,tertiary,no,426,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes
26037,71,retired,divorced,primary,no,1729,no,no,cellular,17,nov,456,2,-1,0,unknown,yes
26038,49,management,single,tertiary,no,370,no,no,cellular,19,aug,386,3,-1,0,unknown,no
26039,81,retired,divorced,unknown,no,9224,no,no,telephone,9,nov,235,2,-1,0,unknown,no
26040,32,housemaid,married,primary,no,-184,yes,no,cellular,6,feb,129,2,197,1,failure,no
26041,31,technician,single,tertiary,no,424,no,no,cellular,29,jan,106,1,161,2,failure,no
26042,56,services,married,secondary,no,1989,no,no,cellular,3,aug,279,4,181,4,success,yes
26043,34,technician,married,secondary,no,1026,no,no,cellular,12,nov,319,1,100,6,failure,no
26044,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,12,apr,119,1,181,2,success,no
26045,52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,20,nov,653,1,-1,0,unknown,yes
26046,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,140,4,327,2,failure,no
26047,65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,unknown,yes
26048,30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,no
26049,53,self-employed,married,tertiary,no,20,yes,no,cellular,7,aug,218,2,-1,0,unknown,no
26050,34,management,married,tertiary,no,703,yes,no,cellular,14,apr,342,1,-1,0,unknown,yes
26051,41,blue-collar,married,secondary,no,356,yes,no,cellular,14,may,90,5,-1,0,unknown,no
26052,34,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no
26053,77,retired,married,secondary,no,4112,no,no,telephone,26,jan,1616,1,95,2,success,yes
26054,36,blue-collar,single,secondary,no,3623,no,no,unknown,12,nov,71,1,378,1,success,yes
26055,19,student,single,unknown,no,108,no,no,cellular,9,mar,273,2,182,1,success,yes
26056,29,admin.,single,secondary,no,1261,no,no,cellular,5,feb,605,1,-1,0,unknown,no
26057,43,unemployed,married,secondary,no,0,yes,yes,cellular,23,sep,183,2,184,13,failure,yes
26058,48,blue-collar,married,primary,no,816,yes,no,cellular,31,jul,114,7,-1,0,unknown,no
26059,34,admin.,married,tertiary,no,0,no,no,cellular,30,jul,292,1,183,2,success,yes
26060,59,technician,married,secondary,no,10925,no,no,cellular,21,apr,100,1,-1,0,unknown,yes
26061,31,management,married,tertiary,no,877,no,no,cellular,9,jun,192,1,93,7,other,yes
26062,46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other,yes
26063,31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes
26064,33,blue-collar,married,primary,no,934,yes,no,unknown,4,jun,244,2,-1,0,unknown,no
26065,44,services,divorced,secondary,no,-389,yes,yes,unknown,5,jun,52,1,-1,0,unknown,no
26066,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes
26067,32,blue-collar,married,unknown,no,1267,yes,no,cellular,18,may,66,2,-1,0,unknown,no
26068,71,retired,married,secondary,no,2850,no,no,cellular,17,feb,185,1,-1,0,unknown,yes
26069,40,technician,married,secondary,no,192,yes,yes,cellular,15,may,16,8,351,5,failure,no
26070,65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,unknown,no
26071,36,management,divorced,tertiary,no,133,yes,no,unknown,9,may,117,1,-1,0,unknown,no
26072,37,technician,single,secondary,no,363,yes,no,cellular,21,nov,39,4,182,3,failure,no
26073,32,technician,married,secondary,no,484,yes,no,cellular,15,feb,83,6,187,3,success,yes
26074,41,admin.,single,secondary,no,4464,yes,no,telephone,21,jul,1425,2,-1,0,unknown,no
26075,24,student,single,secondary,no,493,yes,no,cellular,13,may,85,4,358,1,other,no
26076,44,management,married,tertiary,no,0,no,no,unknown,13,may,27,1,-1,0,unknown,no
26077,35,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,may,100,1,169,12,other,no
26078,33,housemaid,single,tertiary,no,1107,yes,no,cellular,18,mar,201,1,-1,0,unknown,yes
26079,55,management,married,tertiary,no,12972,no,no,telephone,18,aug,205,1,-1,0,unknown,yes
26080,51,services,divorced,secondary,no,65,no,yes,cellular,15,jul,881,1,-1,0,unknown,yes
26081,27,technician,single,secondary,no,1742,yes,no,unknown,16,may,787,1,-1,0,unknown,yes
26082,30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
26083,50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,no
26084,26,management,single,tertiary,no,390,no,no,cellular,7,aug,325,1,-1,0,unknown,yes
26085,28,technician,single,secondary,no,6551,no,no,cellular,26,may,362,1,77,1,failure,no
26086,47,management,divorced,tertiary,no,8226,yes,no,cellular,30,jul,137,2,-1,0,unknown,no
26087,47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
26088,55,blue-collar,married,secondary,yes,67,no,no,cellular,8,jul,267,2,-1,0,unknown,no
26089,31,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown,no
26090,40,technician,divorced,secondary,no,0,no,no,cellular,7,aug,674,2,-1,0,unknown,yes
26091,60,management,divorced,primary,no,21,no,yes,telephone,14,jul,113,3,-1,0,unknown,no
26092,32,technician,single,tertiary,no,514,yes,yes,cellular,7,may,138,1,168,1,failure,no
26093,28,services,single,secondary,no,3331,yes,no,unknown,28,may,229,2,-1,0,unknown,no
26094,43,services,single,secondary,no,550,yes,no,cellular,13,may,107,2,-1,0,unknown,no
26095,44,technician,married,secondary,no,2857,no,no,cellular,5,aug,318,2,-1,0,unknown,no
26096,25,admin.,single,secondary,no,2816,no,no,cellular,30,apr,327,1,-1,0,unknown,yes
26097,47,technician,married,secondary,no,-9,no,no,cellular,14,aug,457,2,-1,0,unknown,no
26098,45,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,no
26099,29,technician,single,secondary,no,544,yes,no,unknown,13,may,360,1,-1,0,unknown,no
26100,38,management,married,tertiary,no,4174,no,no,cellular,23,oct,336,2,184,5,failure,yes
26101,31,blue-collar,married,secondary,no,671,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes
26102,71,retired,married,tertiary,no,14220,yes,no,cellular,9,sep,397,1,-1,0,unknown,yes
26103,30,management,single,tertiary,no,424,no,no,cellular,16,apr,298,4,-1,0,unknown,yes
26104,41,management,married,tertiary,no,2781,yes,no,cellular,12,aug,95,2,-1,0,unknown,no
26105,42,management,married,primary,no,860,yes,no,unknown,15,may,90,3,-1,0,unknown,no
26106,60,retired,married,secondary,no,597,no,no,cellular,15,jul,981,1,-1,0,unknown,yes
26107,53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,yes
26108,27,management,single,tertiary,no,2648,no,no,cellular,5,feb,917,1,-1,0,unknown,yes
26109,53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,aug,254,1,-1,0,unknown,yes
26110,49,entrepreneur,married,tertiary,no,384,no,no,unknown,11,jun,64,1,-1,0,unknown,no
26111,46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,yes
26112,29,technician,single,secondary,no,3466,no,no,cellular,21,apr,274,1,-1,0,unknown,yes
26113,36,technician,married,tertiary,no,202,no,no,cellular,29,jan,313,1,120,3,failure,yes
26114,55,admin.,married,secondary,no,1102,yes,no,unknown,15,may,126,2,-1,0,unknown,no
26115,38,technician,married,secondary,no,2767,yes,no,cellular,21,nov,711,2,-1,0,unknown,no
26116,47,entrepreneur,married,tertiary,no,0,no,no,cellular,16,feb,261,2,-1,0,unknown,yes
26117,30,services,single,secondary,no,1268,yes,no,cellular,8,apr,105,4,320,8,other,yes
26118,43,blue-collar,married,primary,no,377,no,yes,unknown,20,jun,11,5,-1,0,unknown,no
26119,39,blue-collar,married,secondary,no,276,no,no,cellular,9,jun,334,2,-1,0,unknown,yes
26120,36,blue-collar,married,unknown,no,722,yes,no,unknown,20,may,268,2,-1,0,unknown,no
26121,36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,-1,0,unknown,no
26122,25,management,single,tertiary,no,3902,no,no,cellular,23,sep,856,1,-1,0,unknown,yes
26123,27,services,single,secondary,no,223,yes,yes,cellular,13,may,297,2,-1,0,unknown,no
26124,26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,yes
26125,60,technician,married,secondary,no,259,no,no,cellular,6,jul,396,1,386,2,success,yes
26126,37,management,married,tertiary,no,2987,yes,no,cellular,13,may,216,1,87,10,success,yes
26127,57,technician,married,secondary,no,6362,yes,yes,cellular,18,nov,66,1,-1,0,unknown,no
26128,29,blue-collar,single,secondary,no,202,no,no,cellular,30,jan,128,2,-1,0,unknown,no
26129,26,management,single,secondary,no,2613,no,no,cellular,1,jun,326,1,-1,0,unknown,yes
26130,37,technician,married,NULL,no,549,no,no,cellular,2,mar,239,1,-1,0,unknown,yes
26131,76,retired,divorced,primary,no,802,no,no,cellular,9,sep,475,5,-1,0,unknown,yes
26132,45,blue-collar,married,secondary,no,1144,yes,no,unknown,22,oct,676,1,-1,0,unknown,yes
26133,36,technician,married,tertiary,no,202,no,no,cellular,1,jun,206,1,192,1,failure,no
26134,30,management,single,secondary,no,1299,no,no,cellular,14,aug,515,2,-1,0,unknown,no
26135,40,management,divorced,tertiary,no,37,yes,no,unknown,16,may,412,1,-1,0,unknown,no
26136,59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no
26137,51,entrepreneur,married,primary,no,538,no,no,cellular,18,nov,1122,4,-1,0,unknown,yes
26138,33,blue-collar,divorced,secondary,no,3546,yes,no,unknown,23,may,777,2,-1,0,unknown,yes
26139,47,blue-collar,married,secondary,no,3715,no,no,cellular,12,feb,171,2,182,4,other,yes
26140,53,retired,married,primary,no,136,yes,no,unknown,6,may,267,2,-1,0,unknown,no
26141,35,technician,single,tertiary,no,0,no,no,cellular,14,jan,187,7,-1,0,unknown,yes
26142,30,technician,single,secondary,no,816,yes,no,unknown,14,nov,179,1,-1,0,unknown,yes
26143,49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown,no
26144,44,management,divorced,tertiary,yes,-411,yes,no,unknown,2,jun,432,4,-1,0,unknown,yes
26145,58,admin.,divorced,secondary,no,1947,no,no,telephone,26,oct,228,1,-1,0,unknown,yes
26146,29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
26147,33,technician,single,tertiary,no,1636,yes,no,cellular,4,may,592,1,66,1,success,yes
26148,70,retired,married,primary,no,3782,no,no,cellular,16,mar,618,1,-1,0,unknown,no
26149,41,technician,married,tertiary,no,63,no,no,cellular,25,aug,36,3,-1,0,unknown,no
26150,29,technician,married,secondary,no,0,no,no,unknown,12,may,33,2,-1,0,unknown,no
26151,39,blue-collar,married,secondary,no,1382,yes,no,cellular,11,feb,397,2,-1,0,unknown,yes
26152,32,management,married,tertiary,no,2213,no,no,cellular,29,jan,125,2,154,7,failure,no
26153,63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,390,2,182,5,success,yes
26154,57,management,divorced,unknown,no,0,no,no,cellular,27,mar,102,1,-1,0,unknown,no
26155,38,technician,divorced,secondary,no,902,yes,no,cellular,3,feb,650,1,-1,0,unknown,yes
26156,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,yes
26157,31,admin.,married,secondary,no,368,yes,no,cellular,5,may,414,5,361,3,other,no
26158,36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
26159,35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,0,unknown,no
26160,66,admin.,divorced,secondary,no,220,no,no,cellular,28,aug,283,1,-1,0,unknown,no
26161,31,unemployed,married,secondary,no,20,no,no,telephone,18,nov,52,1,-1,0,unknown,no
26162,42,management,single,tertiary,no,11008,no,no,cellular,28,jul,822,6,405,1,success,yes
26163,30,technician,single,tertiary,no,3291,yes,no,unknown,19,may,1218,3,-1,0,unknown,yes
26164,27,unknown,single,unknown,no,326,no,no,cellular,22,feb,326,1,-1,0,unknown,yes
26165,57,management,married,tertiary,no,337,no,no,cellular,5,feb,59,2,-1,0,unknown,no
26166,36,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown,no
26167,45,management,married,tertiary,no,226,yes,no,cellular,13,aug,177,6,179,10,success,yes
26168,57,admin.,married,secondary,no,6005,yes,no,cellular,8,may,704,1,323,6,failure,yes
26169,31,self-employed,married,tertiary,no,322,yes,no,unknown,8,may,159,1,-1,0,unknown,no
26170,33,technician,single,secondary,no,161,no,no,cellular,25,aug,66,9,-1,0,unknown,no
26171,42,entrepreneur,married,primary,no,558,yes,no,cellular,6,may,186,2,-1,0,unknown,no
26172,39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,yes
26173,28,admin.,married,secondary,no,1595,no,no,cellular,9,sep,268,1,254,4,success,yes
26174,54,admin.,married,secondary,no,0,yes,yes,cellular,23,jul,117,1,-1,0,unknown,no
26175,24,services,single,secondary,no,1299,yes,yes,cellular,18,may,113,2,-1,0,unknown,no
26176,43,unknown,married,unknown,no,1517,no,no,unknown,20,jun,45,1,-1,0,unknown,no
26177,48,housemaid,single,secondary,no,71,no,no,cellular,28,aug,97,3,-1,0,unknown,no
26178,37,services,single,secondary,no,278,yes,no,unknown,3,jun,1045,3,-1,0,unknown,yes
26179,51,admin.,married,tertiary,no,0,yes,yes,cellular,8,mar,124,2,-1,0,unknown,yes
26180,60,retired,married,primary,no,71,no,no,cellular,10,jul,121,3,-1,0,unknown,no
26181,31,services,single,secondary,no,658,no,no,cellular,22,may,100,1,-1,0,unknown,no
26182,47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown,yes
26183,30,unemployed,married,tertiary,no,330,no,no,cellular,14,apr,111,1,-1,0,unknown,yes
26184,47,blue-collar,married,secondary,no,-337,yes,yes,cellular,12,may,366,1,-1,0,unknown,no
26185,40,admin.,married,secondary,no,1327,yes,yes,unknown,26,may,76,2,-1,0,unknown,no
26186,58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,no
26187,40,housemaid,single,tertiary,no,7441,no,no,cellular,31,jul,1461,6,-1,0,unknown,yes
26188,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,no
32768,24,student,single,secondary,no,3176,no,no,cellular,13,jan,108,2,-1,0,unknown,yes
32769,47,technician,married,secondary,no,644,no,no,telephone,28,jan,54,3,160,13,failure,no
32770,27,technician,single,tertiary,no,3706,yes,no,unknown,16,may,897,1,-1,0,unknown,yes
32771,47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,2,-1,0,unknown,yes
32772,39,technician,single,secondary,no,4646,yes,no,cellular,18,nov,486,1,-1,0,unknown,yes
32773,44,admin.,married,tertiary,no,348,yes,yes,cellular,16,feb,170,2,-1,0,unknown,yes
32774,37,blue-collar,married,secondary,no,2870,yes,no,unknown,6,jun,94,2,-1,0,unknown,no
32775,33,blue-collar,single,secondary,no,498,no,no,cellular,30,apr,301,1,-1,0,unknown,yes
32776,35,technician,married,secondary,no,13658,yes,no,telephone,9,dec,220,2,-1,0,unknown,no
32777,36,management,married,tertiary,no,926,no,no,cellular,14,apr,216,1,-1,0,unknown,yes
32778,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,no
32779,42,entrepreneur,married,secondary,no,2959,yes,no,telephone,2,jul,711,1,342,1,failure,yes
32780,33,admin.,married,secondary,no,7,yes,no,cellular,17,apr,612,1,148,1,failure,no
32781,31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,yes
32782,41,blue-collar,married,primary,no,201,yes,no,cellular,3,feb,157,1,-1,0,unknown,yes
32783,56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,-1,0,unknown,no
32784,27,technician,single,secondary,no,16,no,no,unknown,19,may,193,1,-1,0,unknown,no
32785,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,no
32786,33,services,married,secondary,no,227,yes,yes,cellular,13,aug,477,2,-1,0,unknown,yes
32787,53,blue-collar,single,secondary,no,1442,no,no,telephone,9,dec,137,8,188,2,other,no
32788,33,admin.,single,tertiary,no,235,yes,no,cellular,18,may,525,1,-1,0,unknown,yes
32789,34,self-employed,married,primary,no,7468,yes,yes,cellular,30,apr,383,1,-1,0,unknown,yes
32790,35,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,2,92,5,success,yes
32791,32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,no
32792,43,admin.,single,secondary,no,733,yes,no,cellular,19,nov,1102,3,-1,0,unknown,yes
32793,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no
32794,59,entrepreneur,married,primary,no,0,no,no,unknown,19,jun,239,1,-1,0,unknown,no
32795,35,technician,divorced,secondary,no,2823,yes,no,cellular,2,feb,229,1,-1,0,unknown,no
32796,43,services,single,secondary,no,21,no,no,cellular,3,feb,203,3,-1,0,unknown,no
32797,35,technician,married,tertiary,no,108,yes,no,cellular,31,jul,65,3,-1,0,unknown,no
32798,31,blue-collar,married,secondary,no,152,yes,yes,cellular,8,jul,831,1,-1,0,unknown,yes
32799,50,blue-collar,divorced,secondary,no,203,yes,no,telephone,19,nov,265,1,127,4,other,no
32800,42,management,married,tertiary,no,27696,no,no,cellular,11,aug,370,1,91,7,success,yes
