id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
5544,57,housemaid,married,primary,no,2234,no,no,unknown,11,jun,201,5,-1,0,unknown,no
5545,36,blue-collar,married,primary,no,223,yes,no,unknown,14,jul,12,3,-1,0,unknown,no
5546,49,technician,married,primary,no,230,yes,no,unknown,8,may,96,1,-1,0,unknown,no
5547,30,technician,single,tertiary,no,0,no,no,cellular,15,sep,214,2,-1,0,unknown,no
5548,48,management,divorced,tertiary,no,313,no,no,cellular,8,may,208,1,-1,0,unknown,no
5549,32,services,married,secondary,no,289,yes,no,cellular,2,feb,63,1,257,2,failure,no
5550,35,technician,married,secondary,no,0,yes,no,cellular,6,apr,139,1,-1,0,unknown,no
5551,40,entrepreneur,married,primary,no,3676,yes,yes,unknown,15,may,101,1,-1,0,unknown,no
5552,32,housemaid,married,primary,no,-184,yes,no,cellular,6,feb,129,2,197,1,failure,no
5553,37,admin.,single,tertiary,no,3954,yes,no,cellular,12,aug,87,1,117,2,failure,no
5554,37,management,married,tertiary,no,2951,no,no,cellular,21,nov,101,3,-1,0,unknown,no
5555,43,management,married,tertiary,no,78,yes,no,cellular,21,nov,36,1,109,1,other,no
5556,48,technician,married,secondary,no,1526,no,no,cellular,6,aug,273,2,-1,0,unknown,no
5557,36,technician,married,secondary,no,0,yes,no,cellular,21,jul,193,5,-1,0,unknown,no
5558,33,unemployed,single,secondary,no,233,yes,no,unknown,8,may,221,4,-1,0,unknown,no
5559,33,management,married,secondary,no,67,yes,yes,unknown,23,may,316,4,-1,0,unknown,no
5560,36,services,single,primary,no,38,no,no,unknown,6,jun,308,4,-1,0,unknown,no
5561,65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,no
5562,50,housemaid,married,primary,no,5296,no,no,cellular,19,nov,64,7,-1,0,unknown,no
5563,34,management,single,tertiary,no,612,no,no,cellular,30,apr,192,1,-1,0,unknown,no
5564,35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no
5565,32,management,single,tertiary,no,131,yes,no,cellular,11,aug,112,1,81,1,other,no
5566,34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,unknown,no
5567,34,blue-collar,married,secondary,no,-257,yes,no,cellular,15,may,160,1,368,4,failure,no
5568,33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,no
5569,45,blue-collar,married,secondary,no,105,yes,yes,unknown,13,may,119,1,-1,0,unknown,no
5570,35,blue-collar,married,secondary,no,1160,no,yes,telephone,19,nov,62,1,-1,0,unknown,no
5571,53,technician,married,secondary,no,4930,no,yes,cellular,2,feb,228,2,-1,0,unknown,no
5572,39,services,divorced,primary,no,471,yes,no,unknown,6,may,161,2,-1,0,unknown,no
5573,38,blue-collar,married,secondary,no,35,yes,no,unknown,28,may,130,2,-1,0,unknown,no
5574,35,management,single,tertiary,no,1750,yes,no,cellular,22,oct,422,1,175,4,success,no
5575,52,blue-collar,married,secondary,no,5275,no,yes,cellular,22,jul,1029,3,-1,0,unknown,no
5576,30,technician,single,secondary,no,728,yes,no,cellular,5,feb,393,1,261,1,other,no
5577,37,self-employed,married,tertiary,no,0,no,no,unknown,6,jun,143,1,-1,0,unknown,no
5578,33,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,79,4,94,3,failure,no
5579,52,management,married,tertiary,no,601,yes,no,unknown,14,may,249,2,-1,0,unknown,no
5580,29,admin.,married,secondary,no,6429,yes,yes,cellular,14,may,535,1,352,2,failure,no
5581,28,admin.,single,secondary,no,1076,yes,no,unknown,2,jun,537,5,-1,0,unknown,no
5582,37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no
5583,33,admin.,single,tertiary,no,2,no,no,cellular,29,jan,132,2,-1,0,unknown,no
5584,32,technician,married,tertiary,no,514,yes,no,unknown,20,may,414,2,-1,0,unknown,no
5585,25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,jul,61,2,-1,0,unknown,no
5586,37,technician,married,secondary,no,28,no,no,cellular,21,aug,101,2,-1,0,unknown,no
5587,34,management,single,tertiary,no,404,yes,no,cellular,5,feb,10,6,-1,0,unknown,no
5588,40,unemployed,married,secondary,no,3430,yes,no,cellular,20,nov,1855,3,-1,0,unknown,no
5589,40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,unknown,no
5590,38,services,married,secondary,no,2669,yes,no,cellular,20,apr,208,2,-1,0,unknown,no
5591,39,management,single,tertiary,no,202,yes,no,cellular,12,may,59,1,301,1,other,no
5592,37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,-1,0,unknown,no
5593,35,blue-collar,married,secondary,no,674,yes,no,unknown,30,may,274,2,-1,0,unknown,no
5594,33,management,single,tertiary,no,312,no,no,cellular,11,aug,271,1,369,3,failure,no
5595,38,management,married,tertiary,no,1463,yes,no,cellular,25,aug,425,4,-1,0,unknown,no
5596,37,management,married,tertiary,no,789,yes,yes,cellular,11,aug,93,1,190,2,other,no
5597,29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure,no
5598,42,services,married,primary,no,473,yes,no,cellular,30,jan,54,1,-1,0,unknown,no
5599,45,management,divorced,tertiary,no,3150,yes,no,cellular,17,nov,101,2,-1,0,unknown,no
5600,42,services,married,tertiary,no,12223,yes,no,cellular,19,nov,36,1,-1,0,unknown,no
5601,33,blue-collar,married,secondary,no,1541,yes,no,unknown,23,may,423,2,-1,0,unknown,no
5602,35,blue-collar,single,secondary,no,142,yes,no,cellular,7,may,266,2,168,1,failure,no
5603,30,technician,single,tertiary,no,3,yes,no,unknown,7,may,174,1,-1,0,unknown,no
5604,31,blue-collar,single,secondary,no,1207,yes,no,cellular,17,apr,163,2,-1,0,unknown,no
5605,45,technician,married,secondary,no,351,yes,no,telephone,29,aug,18,2,-1,0,unknown,no
5606,44,admin.,divorced,secondary,no,777,yes,no,cellular,18,may,517,3,350,2,failure,no
5607,31,services,married,primary,no,997,yes,no,cellular,3,feb,256,1,190,3,failure,no
5608,30,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no
5609,54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no
5610,35,blue-collar,married,secondary,no,126,yes,no,cellular,16,apr,472,1,-1,0,unknown,no
5611,36,admin.,married,secondary,no,953,yes,no,cellular,17,feb,38,1,-1,0,unknown,no
5612,55,housemaid,married,primary,no,10,no,no,cellular,4,feb,174,3,-1,0,unknown,no
5613,45,management,married,tertiary,yes,-577,yes,yes,cellular,24,jul,204,1,-1,0,unknown,no
5614,30,unemployed,single,tertiary,no,1159,no,no,cellular,12,aug,95,1,68,1,success,no
5615,57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131,1,388,1,failure,no
5616,59,housemaid,married,primary,no,88,yes,no,cellular,28,jul,63,5,-1,0,unknown,no
5617,47,blue-collar,married,primary,no,-245,yes,yes,unknown,12,jun,67,4,-1,0,unknown,no
5618,34,technician,single,secondary,no,161,no,yes,cellular,8,aug,61,2,-1,0,unknown,no
5619,46,unemployed,divorced,secondary,no,41,yes,no,unknown,12,may,249,4,-1,0,unknown,no
5620,56,services,divorced,secondary,no,450,no,no,unknown,9,jun,47,1,-1,0,unknown,no
5621,24,student,single,unknown,no,782,no,no,cellular,4,may,12,7,91,1,other,no
5622,40,admin.,married,secondary,no,-666,yes,no,unknown,27,may,107,2,-1,0,unknown,no
5623,50,management,married,tertiary,no,-151,yes,no,cellular,18,nov,63,2,-1,0,unknown,no
5624,31,blue-collar,married,primary,no,55,yes,yes,cellular,17,apr,340,2,-1,0,unknown,no
5625,37,management,married,tertiary,no,-666,yes,no,cellular,18,nov,204,2,-1,0,unknown,no
5626,45,blue-collar,married,secondary,no,87,yes,no,cellular,14,may,96,1,360,3,failure,no
5627,45,management,married,primary,no,4629,no,no,telephone,2,apr,285,2,-1,0,unknown,no
5628,36,blue-collar,single,primary,no,2176,yes,no,unknown,28,may,52,2,-1,0,unknown,no
5629,57,management,married,tertiary,no,3431,yes,no,cellular,21,nov,55,2,189,1,failure,no
5630,39,management,married,tertiary,no,208,no,no,cellular,20,aug,170,4,-1,0,unknown,no
5631,47,services,married,secondary,no,0,yes,no,cellular,9,jul,173,1,-1,0,unknown,no
5632,44,services,divorced,secondary,no,240,yes,no,unknown,8,may,155,2,-1,0,unknown,no
5633,39,admin.,married,secondary,no,1388,yes,no,cellular,15,jul,150,5,-1,0,unknown,no
5634,40,services,married,secondary,no,5807,yes,no,unknown,20,jun,98,1,-1,0,unknown,no
5635,48,management,divorced,secondary,no,17,yes,no,cellular,17,nov,195,1,-1,0,unknown,no
5636,56,services,married,secondary,no,0,no,no,cellular,13,aug,112,4,-1,0,unknown,no
5637,50,blue-collar,single,primary,no,1743,yes,no,unknown,6,jun,49,5,-1,0,unknown,no
5638,29,services,single,secondary,no,1008,yes,no,unknown,23,may,426,9,-1,0,unknown,no
5639,33,technician,single,secondary,no,151,yes,no,cellular,20,apr,104,3,236,6,failure,no
5640,57,blue-collar,married,unknown,no,3196,no,no,cellular,28,aug,161,4,-1,0,unknown,no
5641,54,management,married,tertiary,no,1411,no,no,cellular,12,aug,56,2,-1,0,unknown,no
5642,64,retired,divorced,secondary,no,630,no,no,cellular,21,aug,97,1,-1,0,unknown,no
5643,61,retired,married,primary,no,0,yes,yes,telephone,18,aug,280,13,-1,0,unknown,no
5644,36,blue-collar,married,secondary,no,561,yes,no,unknown,9,jun,198,2,-1,0,unknown,no
5645,50,management,married,secondary,no,0,yes,no,unknown,14,may,94,4,-1,0,unknown,no
5646,30,technician,single,secondary,no,281,no,no,cellular,12,aug,105,2,-1,0,unknown,no
5647,40,technician,married,secondary,no,40,yes,no,cellular,21,nov,73,1,-1,0,unknown,no
5648,40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,-1,0,unknown,no
5649,30,admin.,divorced,primary,no,1032,yes,no,unknown,29,may,52,5,-1,0,unknown,no
5650,55,management,divorced,tertiary,no,-207,no,no,cellular,2,feb,211,1,-1,0,unknown,no
5651,59,housemaid,married,primary,no,235,no,no,cellular,13,aug,119,2,-1,0,unknown,no
5652,37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,no
5653,53,services,married,secondary,no,367,yes,yes,cellular,29,jan,155,1,261,2,failure,no
5654,56,management,married,tertiary,no,505,yes,yes,cellular,5,may,221,1,169,3,failure,no
5655,33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,unknown,no
5656,49,services,married,secondary,no,-301,yes,no,cellular,12,may,187,4,-1,0,unknown,no
5657,47,technician,married,tertiary,yes,-813,yes,yes,unknown,16,jun,179,25,-1,0,unknown,no
5658,34,admin.,married,secondary,no,79,yes,no,unknown,23,may,83,1,-1,0,unknown,no
5659,33,blue-collar,married,primary,no,50,yes,no,cellular,7,may,246,2,-1,0,unknown,no
5660,31,blue-collar,single,secondary,no,1205,yes,no,cellular,16,apr,462,1,328,2,other,no
5661,44,technician,single,secondary,no,365,yes,no,unknown,8,may,169,2,-1,0,unknown,no
5662,50,admin.,married,secondary,no,-1415,no,no,cellular,19,aug,358,2,-1,0,unknown,no
5663,39,admin.,single,secondary,no,223,no,no,cellular,4,feb,277,1,-1,0,unknown,no
5664,41,management,married,tertiary,no,1897,yes,no,unknown,19,may,335,3,-1,0,unknown,no
5665,33,management,married,tertiary,no,22867,yes,no,cellular,10,aug,73,1,440,2,failure,no
5666,40,housemaid,married,secondary,no,949,no,no,cellular,8,aug,182,1,-1,0,unknown,no
5667,42,services,married,secondary,no,1165,yes,no,cellular,18,may,485,6,-1,0,unknown,no
5668,37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure,no
5669,56,blue-collar,married,unknown,no,260,yes,no,telephone,30,jul,250,2,-1,0,unknown,no
5670,49,blue-collar,divorced,primary,no,0,yes,no,cellular,29,jul,468,2,-1,0,unknown,no
5671,35,entrepreneur,single,tertiary,no,-880,no,yes,cellular,24,jul,77,3,-1,0,unknown,no
5672,41,management,divorced,tertiary,no,107,yes,no,cellular,17,jul,122,17,-1,0,unknown,no
5673,52,blue-collar,married,primary,no,1624,no,no,unknown,20,jun,114,3,-1,0,unknown,no
5674,33,technician,single,tertiary,no,1257,yes,no,cellular,22,jul,66,1,-1,0,unknown,no
5675,40,admin.,single,unknown,no,355,yes,no,cellular,7,apr,345,2,138,6,other,no
5676,44,blue-collar,divorced,secondary,no,579,yes,no,unknown,6,may,198,2,-1,0,unknown,no
5677,39,blue-collar,married,secondary,no,1403,no,no,cellular,11,may,214,8,326,2,failure,no
5678,39,blue-collar,married,primary,no,-176,no,no,cellular,9,jul,176,1,-1,0,unknown,no
5679,28,management,single,secondary,no,-513,no,yes,cellular,29,jul,95,8,-1,0,unknown,no
5680,45,technician,single,secondary,no,586,no,yes,cellular,28,jul,32,3,-1,0,unknown,no
5681,63,retired,divorced,primary,no,1840,no,no,cellular,12,mar,71,3,-1,0,unknown,no
5682,NULL,technician,single,tertiary,no,720,no,no,cellular,12,aug,234,4,-1,0,unknown,no
5683,28,blue-collar,single,secondary,no,97,yes,no,unknown,7,may,67,1,-1,0,unknown,no
5684,36,management,single,tertiary,no,13,no,yes,cellular,18,nov,106,1,-1,0,unknown,no
5685,34,admin.,divorced,secondary,no,140,yes,no,cellular,8,may,81,2,365,1,failure,no
5686,45,blue-collar,married,secondary,no,521,yes,no,unknown,17,jun,259,3,-1,0,unknown,no
5687,30,blue-collar,married,secondary,no,364,yes,yes,cellular,4,feb,331,1,-1,0,unknown,no
5688,59,blue-collar,married,primary,no,416,no,no,unknown,16,jun,92,3,-1,0,unknown,no
5689,54,housemaid,married,primary,no,3304,no,yes,cellular,25,jul,90,7,-1,0,unknown,no
5690,47,unknown,married,unknown,no,1880,no,no,unknown,18,jun,64,2,-1,0,unknown,no
5691,41,admin.,single,tertiary,no,982,no,no,cellular,23,jul,105,1,-1,0,unknown,no
5692,35,technician,divorced,secondary,no,0,no,no,cellular,25,aug,124,4,-1,0,unknown,no
5693,38,services,married,secondary,no,173,yes,no,unknown,20,may,130,2,-1,0,unknown,no
5694,36,technician,married,tertiary,no,911,yes,yes,cellular,4,may,275,3,-1,0,unknown,no
5695,39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,unknown,no
5696,48,management,divorced,unknown,no,549,yes,no,unknown,6,may,427,1,-1,0,unknown,no
5697,42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88,10,-1,0,unknown,no
5698,24,blue-collar,single,secondary,no,476,yes,no,unknown,4,jun,161,1,-1,0,unknown,no
5699,57,retired,married,secondary,no,3738,yes,no,cellular,19,apr,220,1,367,7,success,no
5700,35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no
5701,32,management,single,tertiary,no,1134,no,no,cellular,28,aug,85,4,-1,0,unknown,no
5702,26,blue-collar,single,secondary,no,-128,no,yes,cellular,8,jul,392,2,-1,0,unknown,no
5703,27,technician,married,secondary,no,7102,yes,no,unknown,30,may,141,9,-1,0,unknown,no
5704,47,entrepreneur,divorced,secondary,no,186,no,no,cellular,2,feb,112,2,-1,0,unknown,no
5705,32,blue-collar,single,primary,no,1918,yes,no,cellular,8,may,318,1,172,1,failure,no
5706,48,self-employed,single,unknown,no,0,no,no,unknown,18,jun,453,1,-1,0,unknown,no
5707,43,blue-collar,married,primary,no,250,yes,no,cellular,12,may,144,5,342,16,failure,no
5708,30,student,single,tertiary,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,no
5709,28,technician,single,secondary,no,631,no,no,cellular,29,apr,835,7,-1,0,unknown,no
5710,32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no
5711,26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,unknown,no
5712,38,blue-collar,single,secondary,no,1121,no,no,unknown,18,jun,203,1,-1,0,unknown,no
5713,30,services,single,unknown,no,138,yes,no,cellular,20,apr,187,1,-1,0,unknown,no
5714,33,management,single,tertiary,no,0,yes,no,telephone,5,may,399,2,358,5,other,no
5715,37,services,divorced,secondary,no,239,yes,no,unknown,23,may,140,2,-1,0,unknown,no
5716,47,management,married,tertiary,no,866,no,no,unknown,20,jun,7,7,-1,0,unknown,no
5717,36,technician,married,secondary,no,1466,yes,no,unknown,29,may,441,1,-1,0,unknown,no
5718,48,housemaid,married,secondary,no,3570,no,no,cellular,5,jun,58,2,-1,0,unknown,no
5719,47,technician,divorced,secondary,no,440,no,no,cellular,29,jan,147,1,-1,0,unknown,no
5720,34,entrepreneur,single,tertiary,no,714,yes,no,unknown,12,may,166,4,-1,0,unknown,no
5721,28,blue-collar,married,primary,no,674,yes,no,telephone,14,may,921,4,-1,0,unknown,no
5722,54,housemaid,married,primary,no,127,no,no,cellular,19,aug,176,4,-1,0,unknown,no
5723,33,management,married,secondary,no,588,yes,no,cellular,18,may,11,5,-1,0,unknown,no
5724,41,entrepreneur,divorced,tertiary,no,-413,yes,no,unknown,8,may,170,2,-1,0,unknown,no
5725,41,admin.,single,secondary,no,882,yes,yes,unknown,28,may,145,2,-1,0,unknown,no
5726,42,management,married,tertiary,NULL,877,NULL,no,unknown,14,may,238,1,-1,0,unknown,no
5727,32,admin.,married,secondary,no,337,no,no,cellular,15,may,51,3,368,1,failure,no
5728,47,self-employed,married,tertiary,no,192,no,no,telephone,30,jul,120,6,-1,0,unknown,no
5729,36,technician,married,primary,no,3350,yes,no,cellular,16,apr,86,1,269,3,other,no
5730,34,management,married,tertiary,no,99,no,yes,cellular,3,feb,264,2,-1,0,unknown,no
5731,36,management,married,tertiary,no,806,yes,no,cellular,3,feb,106,2,259,1,failure,no
5732,50,management,married,tertiary,no,6739,yes,no,cellular,14,jul,68,3,-1,0,unknown,no
5733,53,admin.,married,primary,no,228,yes,no,unknown,16,may,97,1,-1,0,unknown,no
5734,49,blue-collar,married,primary,no,-232,no,yes,cellular,11,aug,106,2,-1,0,unknown,no
5735,39,technician,single,secondary,no,556,yes,no,unknown,29,may,322,1,-1,0,unknown,no
5736,47,management,married,tertiary,no,761,yes,no,cellular,11,jul,80,2,-1,0,unknown,no
5737,57,retired,married,primary,no,207,yes,no,unknown,8,may,193,1,-1,0,unknown,no
5738,30,unemployed,married,secondary,no,221,no,no,cellular,8,aug,61,4,-1,0,unknown,no
5739,54,admin.,married,secondary,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
5740,35,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,-1,0,unknown,no
5741,47,technician,divorced,secondary,no,1851,yes,no,unknown,19,may,140,2,-1,0,unknown,no
5742,38,entrepreneur,married,secondary,no,-272,no,yes,unknown,17,jun,143,2,-1,0,unknown,no
5743,40,admin.,married,secondary,no,367,yes,no,telephone,5,feb,89,1,274,1,failure,no
5744,51,blue-collar,married,primary,no,0,no,no,cellular,20,nov,85,1,-1,0,unknown,no
5745,51,blue-collar,married,primary,no,230,yes,no,unknown,6,may,673,1,-1,0,unknown,no
5746,57,housemaid,married,primary,no,0,no,no,cellular,13,aug,189,2,-1,0,unknown,no
5747,41,blue-collar,married,secondary,no,1954,no,no,cellular,18,nov,65,1,110,2,success,no
5748,31,entrepreneur,single,secondary,no,379,yes,no,cellular,18,jul,570,2,-1,0,unknown,no
5749,59,retired,single,secondary,yes,-341,no,yes,cellular,14,jul,94,3,-1,0,unknown,no
5750,26,services,single,primary,no,179,yes,yes,cellular,28,jul,333,4,-1,0,unknown,no
5751,41,technician,married,tertiary,no,13,no,no,unknown,5,jun,189,2,-1,0,unknown,no
5752,39,management,married,tertiary,no,839,no,yes,cellular,11,oct,365,2,774,11,failure,no
5753,25,blue-collar,single,secondary,no,192,no,no,telephone,4,jul,112,2,-1,0,unknown,no
5754,33,management,single,tertiary,no,576,no,no,cellular,25,may,220,1,111,2,other,no
5755,35,management,single,tertiary,no,643,yes,no,unknown,23,may,322,1,-1,0,unknown,no
5756,49,management,married,tertiary,no,342,no,no,cellular,30,jan,433,2,228,1,failure,no
5757,31,blue-collar,married,secondary,no,1329,yes,yes,unknown,9,may,134,1,-1,0,unknown,no
5758,40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no
5759,32,management,married,tertiary,no,141,yes,no,cellular,4,may,78,3,89,9,success,no
5760,42,blue-collar,married,primary,no,402,no,no,cellular,13,may,31,7,330,17,failure,no
5761,33,technician,married,tertiary,no,8023,no,no,cellular,30,nov,107,1,105,3,failure,no
5762,48,admin.,married,secondary,no,1131,no,yes,cellular,8,may,49,1,-1,0,unknown,no
5763,28,student,single,secondary,no,1925,no,no,cellular,26,feb,139,1,93,3,success,no
5764,43,blue-collar,single,primary,no,0,no,no,unknown,9,may,71,3,-1,0,unknown,no
5765,30,blue-collar,single,secondary,no,103,yes,no,cellular,17,apr,2053,2,317,1,other,no
5766,41,admin.,married,secondary,no,1395,yes,yes,cellular,11,may,85,1,308,2,failure,no
5767,55,management,married,primary,no,621,no,yes,cellular,2,feb,114,1,208,1,failure,no
5768,55,management,married,tertiary,no,1161,yes,no,cellular,20,nov,8,6,-1,0,unknown,no
5769,54,management,married,unknown,no,24,no,no,cellular,31,jul,12,10,-1,0,unknown,no
