,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
1761,1762,33,technician,single,tertiary,False,1636,True,False,cellular,4,May,592,1,66,1,success,True,2008-05-04
1762,1763,36,admin.,married,tertiary,False,3221,False,False,cellular,4,May,322,11,-1,0,unknown,True,2008-05-04
1763,1764,60,technician,married,secondary,False,316,False,False,cellular,4,May,545,2,263,4,failure,True,2008-05-04
1764,1765,33,technician,married,secondary,False,2044,True,False,cellular,4,May,532,3,-1,0,unknown,True,2008-05-04
1765,1766,33,technician,married,secondary,False,557,False,False,cellular,4,May,367,1,-1,0,unknown,True,2008-05-04
1766,1767,33,services,single,secondary,False,489,True,False,cellular,4,May,297,4,334,1,other,True,2008-05-04
1767,1768,32,student,single,tertiary,False,1138,False,False,cellular,4,May,214,3,83,3,success,True,2008-05-04
1768,1769,36,self-employed,married,secondary,False,188,True,True,cellular,4,May,1046,3,333,2,success,True,2008-05-04
1769,1770,45,technician,married,secondary,False,1998,False,False,cellular,4,May,237,5,-1,0,unknown,True,2008-05-04
1770,1771,35,management,married,tertiary,False,520,True,False,cellular,4,May,458,3,17,5,failure,True,2008-05-04
1771,1772,38,management,divorced,tertiary,False,6368,True,False,cellular,4,May,922,4,-1,0,unknown,True,2008-05-04
1772,1773,30,self-employed,married,tertiary,False,2666,False,False,cellular,4,May,781,3,89,1,success,True,2008-05-04
1773,1774,31,technician,married,secondary,False,4182,True,False,cellular,4,May,347,2,-1,0,unknown,True,2008-05-04
1774,1775,32,self-employed,divorced,tertiary,False,3271,False,False,cellular,4,May,949,3,-1,0,unknown,True,2008-05-04
1775,1776,44,self-employed,married,unknown,False,163,True,False,cellular,4,May,364,3,-1,0,unknown,True,2008-05-04
1776,1777,39,management,single,tertiary,False,1515,True,False,cellular,4,May,815,6,167,6,failure,True,2008-05-04
1777,1778,45,blue-collar,married,primary,False,803,True,False,cellular,4,May,742,4,-1,0,unknown,True,2008-05-04
1778,1779,32,blue-collar,single,secondary,False,400,False,False,cellular,4,May,268,3,-1,0,unknown,True,2008-05-04
1779,1780,39,management,single,tertiary,False,2454,True,False,cellular,4,May,716,3,263,2,failure,True,2008-05-04
1780,1781,30,management,single,tertiary,False,533,False,False,cellular,4,May,365,4,-1,0,unknown,True,2008-05-04
1781,1782,63,management,married,unknown,False,2352,False,False,telephone,4,May,475,7,-1,0,unknown,True,2008-05-04
1782,1783,56,retired,married,primary,False,9367,False,False,cellular,4,May,617,2,-1,0,unknown,True,2008-05-04
1783,1784,26,technician,single,secondary,False,237,True,False,cellular,4,May,1091,3,-1,0,unknown,True,2008-05-04
1784,1785,37,student,single,unknown,False,444,False,False,cellular,4,May,1063,5,-1,0,unknown,True,2008-05-04
1785,1786,29,management,single,tertiary,False,9407,False,False,cellular,4,May,267,6,-1,0,unknown,True,2008-05-04
1786,1787,24,student,single,secondary,False,387,False,False,telephone,4,May,340,8,-1,0,unknown,True,2008-05-04
1787,1788,35,entrepreneur,married,secondary,False,2971,False,False,cellular,4,May,429,4,164,2,failure,True,2008-05-04
1788,1789,43,technician,married,tertiary,False,2643,False,False,telephone,4,May,331,5,-1,0,unknown,True,2008-05-04
1789,1790,39,blue-collar,married,secondary,False,261,False,False,cellular,4,May,841,4,-1,0,unknown,True,2008-05-04
1790,1791,59,retired,divorced,secondary,False,514,False,False,cellular,4,May,673,6,90,1,success,True,2008-05-04
1791,1792,50,blue-collar,married,primary,False,5872,True,False,cellular,5,May,762,3,-1,0,unknown,True,2008-05-05
1792,1793,44,services,divorced,secondary,False,-368,True,False,cellular,5,May,895,1,-1,0,unknown,True,2008-05-05
1793,1794,35,student,single,secondary,False,188,True,False,cellular,5,May,863,1,78,8,success,True,2008-05-05
1794,1795,30,blue-collar,married,secondary,False,61,True,False,cellular,5,May,525,1,-1,0,unknown,True,2008-05-05
1795,1796,58,admin.,married,secondary,False,2160,True,True,cellular,5,May,1090,1,-1,0,unknown,True,2008-05-05
1796,1797,37,management,married,tertiary,False,658,True,False,cellular,5,May,838,1,-1,0,unknown,True,2008-05-05
1797,1798,39,management,married,tertiary,False,0,True,False,cellular,5,May,811,2,-1,0,unknown,True,2008-05-05
1798,1799,31,blue-collar,single,secondary,False,196,True,False,cellular,5,May,568,1,341,7,failure,True,2008-05-05
1799,1800,33,self-employed,single,tertiary,False,94,True,False,cellular,5,May,955,2,-1,0,unknown,True,2008-05-05
1800,1801,41,management,married,tertiary,False,326,True,False,cellular,5,May,788,1,-1,0,unknown,True,2008-05-05
1801,1802,44,services,married,secondary,False,-395,True,False,cellular,5,May,894,1,-1,0,unknown,True,2008-05-05
1802,1803,46,blue-collar,married,unknown,False,9328,True,False,cellular,5,May,725,3,-1,0,unknown,True,2008-05-05
1803,1804,30,technician,single,secondary,False,-522,True,True,cellular,5,May,670,2,286,6,failure,True,2008-05-05
1804,1805,35,admin.,married,secondary,False,1286,True,False,cellular,5,May,862,3,337,1,other,True,2008-05-05
1805,1806,27,admin.,married,secondary,False,710,True,True,cellular,6,May,653,1,334,2,success,True,2008-05-06
1806,1807,39,technician,divorced,tertiary,True,3,False,False,cellular,6,May,488,1,-1,0,unknown,True,2008-05-06
1807,1808,32,self-employed,single,tertiary,False,0,True,False,cellular,6,May,767,1,-1,0,unknown,True,2008-05-06
1808,1809,37,technician,divorced,secondary,False,141,True,False,cellular,6,May,848,1,364,3,failure,True,2008-05-06
1809,1810,31,technician,single,secondary,False,53,True,True,cellular,6,May,530,1,-1,0,unknown,True,2008-05-06
1810,1811,30,management,divorced,tertiary,False,415,True,True,cellular,6,May,984,1,343,4,failure,True,2008-05-06
1811,1812,34,entrepreneur,married,tertiary,False,0,True,False,cellular,6,May,611,1,183,1,failure,True,2008-05-06
1812,1813,31,blue-collar,single,secondary,False,1979,True,True,cellular,6,May,1205,1,-1,0,unknown,True,2008-05-06
1813,1814,27,admin.,married,secondary,False,0,True,False,cellular,6,May,837,1,-1,0,unknown,True,2008-05-06
1814,1815,36,management,single,tertiary,False,7506,True,False,cellular,6,May,839,2,188,1,success,True,2008-05-06
1815,1816,32,admin.,married,secondary,False,752,True,False,cellular,6,May,519,2,166,5,failure,True,2008-05-06
1816,1817,49,management,married,secondary,False,99,True,False,cellular,6,May,687,2,343,1,failure,True,2008-05-06
1817,1818,29,admin.,single,secondary,False,266,True,False,cellular,6,May,540,1,-1,0,unknown,True,2008-05-06
1818,1819,29,admin.,single,secondary,False,27,True,False,cellular,6,May,754,1,-1,0,unknown,True,2008-05-06
1819,1820,28,blue-collar,single,secondary,False,524,True,False,cellular,6,May,554,2,-1,0,unknown,True,2008-05-06
1820,1821,60,management,married,tertiary,False,5990,True,False,cellular,6,May,396,3,-1,0,unknown,True,2008-05-06
1821,1822,33,management,married,secondary,False,3935,True,False,cellular,6,May,765,1,342,2,failure,True,2008-05-06
1822,1823,35,management,married,tertiary,False,991,True,False,cellular,6,May,1489,3,-1,0,unknown,True,2008-05-06
1823,1824,31,management,single,tertiary,False,59,True,True,cellular,6,May,1347,2,363,1,failure,True,2008-05-06
1824,1825,40,management,married,tertiary,False,1598,True,True,cellular,6,May,1074,4,344,3,failure,True,2008-05-06
1825,1826,29,management,married,tertiary,False,0,True,False,cellular,6,May,667,2,-1,0,unknown,True,2008-05-06
1826,1827,35,management,married,tertiary,False,802,True,False,cellular,6,May,686,2,-1,0,unknown,True,2008-05-06
1827,1828,32,management,married,tertiary,False,2465,True,True,cellular,7,May,923,1,-1,0,unknown,True,2008-05-07
1828,1829,26,management,single,tertiary,False,114,True,False,cellular,7,May,457,1,-1,0,unknown,True,2008-05-07
1829,1830,42,blue-collar,married,primary,False,1461,True,False,cellular,7,May,757,2,170,3,failure,True,2008-05-07
1830,1831,33,admin.,single,tertiary,False,475,True,False,cellular,7,May,1046,1,-1,0,unknown,True,2008-05-07
1831,1832,36,management,single,tertiary,False,4,True,False,cellular,7,May,855,2,342,1,failure,True,2008-05-07
1832,1833,35,management,single,tertiary,False,1618,True,True,cellular,7,May,542,1,-1,0,unknown,True,2008-05-07
1833,1834,30,services,single,secondary,False,-271,True,False,cellular,7,May,609,1,337,1,success,True,2008-05-07
1834,1835,59,admin.,single,secondary,False,2166,True,True,cellular,7,May,574,1,-1,0,unknown,True,2008-05-07
1835,1836,44,blue-collar,married,primary,False,4031,True,False,cellular,7,May,983,4,-1,0,unknown,True,2008-05-07
1836,1837,50,services,married,primary,False,5024,True,True,cellular,7,May,661,1,267,11,other,True,2008-05-07
1837,1838,51,technician,married,secondary,False,-1944,True,False,cellular,7,May,623,1,-1,0,unknown,True,2008-05-07
1838,1839,51,admin.,married,secondary,False,3025,False,False,cellular,7,May,476,1,352,1,other,True,2008-05-07
1839,1840,60,blue-collar,married,unknown,False,2090,True,False,cellular,7,May,957,2,-1,0,unknown,True,2008-05-07
1840,1841,29,technician,single,tertiary,False,0,True,False,cellular,7,May,347,2,337,6,failure,True,2008-05-07
1841,1842,43,management,married,tertiary,False,1429,True,False,cellular,7,May,1030,1,169,3,success,True,2008-05-07
1842,1843,31,admin.,single,secondary,False,0,True,False,cellular,7,May,895,2,295,2,failure,True,2008-05-07
1843,1844,26,blue-collar,single,secondary,False,311,True,False,cellular,7,May,798,2,-1,0,unknown,True,2008-05-07
1844,1845,23,housemaid,married,tertiary,False,66,True,False,cellular,7,May,1391,2,-1,0,unknown,True,2008-05-07
1845,1846,49,blue-collar,single,primary,False,2146,True,False,cellular,7,May,1516,2,353,2,other,True,2008-05-07
1846,1847,42,unemployed,married,secondary,False,356,True,False,cellular,7,May,787,3,356,2,failure,True,2008-05-07
1847,1848,39,blue-collar,married,secondary,False,62,True,False,cellular,7,May,877,3,-1,0,unknown,True,2008-05-07
1848,1849,45,admin.,married,secondary,True,-106,True,True,cellular,7,May,553,3,288,1,other,True,2008-05-07
1849,1850,45,services,divorced,secondary,False,608,True,True,cellular,7,May,1135,3,323,30,failure,True,2008-05-07
1850,1851,39,technician,divorced,secondary,False,291,True,False,cellular,7,May,882,2,-1,0,unknown,True,2008-05-07
1851,1852,45,blue-collar,divorced,secondary,False,-184,True,False,cellular,7,May,878,3,170,5,failure,True,2008-05-07
1852,1853,39,admin.,single,secondary,False,2345,True,False,cellular,8,May,491,2,344,2,failure,True,2008-05-08
1853,1854,23,technician,single,secondary,False,4,True,False,cellular,8,May,763,1,-1,0,unknown,True,2008-05-08
1854,1855,57,admin.,married,secondary,False,6005,True,False,cellular,8,May,704,1,323,6,failure,True,2008-05-08
1855,1856,32,blue-collar,married,secondary,False,333,True,False,cellular,8,May,501,2,-1,0,unknown,True,2008-05-08
1856,1857,29,management,single,tertiary,False,3041,True,False,cellular,8,May,606,3,-1,0,unknown,True,2008-05-08
1857,1858,42,management,married,tertiary,False,4,True,False,cellular,8,May,579,2,295,1,success,True,2008-05-08
1858,1859,47,blue-collar,divorced,primary,False,603,True,True,cellular,8,May,1080,1,-1,0,unknown,True,2008-05-08
1859,1860,36,management,married,tertiary,False,0,True,False,cellular,8,May,308,3,-1,0,unknown,True,2008-05-08
1860,1861,57,management,married,tertiary,False,830,True,True,cellular,8,May,662,1,367,1,success,True,2008-05-08
1861,1862,36,technician,single,tertiary,False,962,True,False,cellular,8,May,568,1,-1,0,unknown,True,2008-05-08
1862,1863,53,technician,single,tertiary,False,185,True,False,cellular,8,May,1448,2,-1,0,unknown,True,2008-05-08
1863,1864,56,blue-collar,divorced,primary,False,-9,True,True,cellular,8,May,728,1,-1,0,unknown,True,2008-05-08
1864,1865,33,admin.,divorced,tertiary,False,891,False,False,cellular,8,May,398,2,-1,0,unknown,True,2008-05-08
1865,1866,59,retired,married,tertiary,False,148,True,True,cellular,8,May,685,2,366,1,other,True,2008-05-08
1866,1867,47,retired,married,primary,False,1374,False,True,telephone,8,May,479,2,359,3,failure,True,2008-05-08
1867,1868,42,management,married,tertiary,False,-556,True,True,cellular,8,May,682,3,347,3,failure,True,2008-05-08
1868,1869,38,self-employed,single,tertiary,False,1612,True,False,cellular,8,May,423,1,-1,0,unknown,True,2008-05-08
1869,1870,40,self-employed,married,secondary,False,0,True,False,cellular,11,May,657,1,-1,0,unknown,True,2008-05-11
1870,1871,41,admin.,single,secondary,False,-109,True,True,cellular,11,May,1038,1,370,1,failure,True,2008-05-11
1871,1872,43,management,divorced,tertiary,False,580,True,False,cellular,11,May,1514,1,284,2,failure,True,2008-05-11
1872,1873,24,services,married,secondary,False,4500,True,False,cellular,11,May,733,2,-1,0,unknown,True,2008-05-11
1873,1874,40,services,married,secondary,False,-192,True,False,cellular,11,May,666,1,-1,0,unknown,True,2008-05-11
1874,1875,40,blue-collar,married,secondary,False,-438,False,False,cellular,11,May,1017,1,-1,0,unknown,True,2008-05-11
1875,1876,34,services,single,secondary,False,-701,True,False,cellular,11,May,610,2,-1,0,unknown,True,2008-05-11
1876,1877,36,management,single,tertiary,False,1400,True,False,cellular,11,May,608,3,-1,0,unknown,True,2008-05-11
1877,1878,38,services,married,secondary,False,5293,True,False,cellular,11,May,475,1,171,6,failure,True,2008-05-11
1878,1879,39,blue-collar,married,secondary,False,785,True,False,cellular,11,May,1232,2,-1,0,unknown,True,2008-05-11
1879,1880,25,student,single,primary,False,373,True,False,cellular,11,May,819,2,-1,0,unknown,True,2008-05-11
1880,1881,39,management,married,tertiary,False,763,True,False,cellular,11,May,877,7,300,2,other,True,2008-05-11
1881,1882,41,blue-collar,married,secondary,False,1236,True,False,cellular,11,May,911,3,-1,0,unknown,True,2008-05-11
1882,1883,36,admin.,divorced,secondary,False,-811,True,False,cellular,12,May,365,2,-1,0,unknown,True,2008-05-12
1883,1884,34,entrepreneur,married,primary,False,7279,True,False,cellular,12,May,882,1,-1,0,unknown,True,2008-05-12
1884,1885,34,admin.,divorced,secondary,False,479,True,False,cellular,12,May,515,1,350,5,failure,True,2008-05-12
1885,1886,38,housemaid,single,primary,False,199,True,False,cellular,12,May,1203,1,306,1,failure,True,2008-05-12
1886,1887,40,blue-collar,married,secondary,False,1808,True,False,cellular,12,May,560,1,-1,0,unknown,True,2008-05-12
1887,1888,31,admin.,married,secondary,False,2,True,True,cellular,12,May,703,4,-1,0,unknown,True,2008-05-12
1888,1889,37,blue-collar,married,primary,False,-106,True,True,cellular,12,May,690,1,-1,0,unknown,True,2008-05-12
1889,1890,58,entrepreneur,married,secondary,False,670,True,False,cellular,12,May,1272,1,-1,0,unknown,True,2008-05-12
1890,1891,48,services,divorced,secondary,False,-361,True,False,cellular,12,May,1062,3,349,3,other,True,2008-05-12
1891,1892,35,blue-collar,married,primary,False,159,True,True,cellular,12,May,826,1,-1,0,unknown,True,2008-05-12
1892,1893,34,admin.,single,secondary,False,151,True,False,cellular,12,May,590,1,370,1,other,True,2008-05-12
1893,1894,51,blue-collar,married,secondary,False,518,True,False,cellular,12,May,918,1,-1,0,unknown,True,2008-05-12
1894,1895,39,management,single,tertiary,False,5073,False,False,cellular,12,May,1182,1,286,4,failure,True,2008-05-12
1895,1896,39,admin.,married,secondary,False,607,True,False,cellular,12,May,454,2,364,3,failure,True,2008-05-12
1896,1897,36,blue-collar,divorced,primary,False,-308,True,False,cellular,12,May,725,1,-1,0,unknown,True,2008-05-12
1897,1898,47,services,married,secondary,False,367,True,False,cellular,12,May,309,1,306,4,success,True,2008-05-12
1898,1899,35,blue-collar,single,secondary,False,855,False,False,cellular,12,May,549,1,300,1,success,True,2008-05-12
1899,1900,33,blue-collar,married,secondary,False,1240,True,False,cellular,12,May,844,1,-1,0,unknown,True,2008-05-12
1900,1901,47,admin.,married,secondary,False,663,True,True,cellular,12,May,409,1,274,6,other,True,2008-05-12
1901,1902,38,services,single,secondary,False,895,True,False,cellular,12,May,1531,1,-1,0,unknown,True,2008-05-12
1902,1903,46,blue-collar,married,primary,False,804,True,False,cellular,12,May,1063,2,361,1,success,True,2008-05-12
1903,1904,42,blue-collar,married,primary,False,-407,True,True,cellular,12,May,829,7,-1,0,unknown,True,2008-05-12
1904,1905,47,blue-collar,married,secondary,False,802,True,True,cellular,12,May,289,2,-1,0,unknown,True,2008-05-12
1905,1906,37,admin.,single,primary,False,912,True,False,cellular,12,May,637,3,328,22,other,True,2008-05-12
1906,1907,31,admin.,single,tertiary,False,355,True,False,cellular,12,May,609,1,-1,0,unknown,True,2008-05-12
1907,1908,46,technician,married,secondary,False,3,True,True,cellular,12,May,614,3,-1,0,unknown,True,2008-05-12
1908,1909,36,services,single,secondary,False,0,True,False,cellular,12,May,398,6,-1,0,unknown,True,2008-05-12
1909,1910,40,services,married,secondary,False,1836,True,False,cellular,12,May,750,2,-1,0,unknown,True,2008-05-12
1910,1911,39,management,married,tertiary,False,1425,True,False,cellular,12,May,775,3,-1,0,unknown,True,2008-05-12
1911,1912,45,self-employed,divorced,tertiary,False,963,True,False,cellular,12,May,528,5,-1,0,unknown,True,2008-05-12
1912,1913,59,admin.,married,secondary,False,145,True,False,telephone,12,May,556,2,287,13,success,True,2008-05-12
1913,1914,34,blue-collar,married,secondary,False,634,False,True,cellular,12,May,737,3,-1,0,unknown,True,2008-05-12
1914,1915,40,blue-collar,married,unknown,False,87,True,False,cellular,13,May,477,3,-1,0,unknown,True,2008-05-13
