id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,date
1192,54,technician,married,secondary,False,0,False,False,telephone,5,Feb,744,3,-1,0,unknown,True,2024-02-05
1193,48,entrepreneur,single,tertiary,False,318,True,False,cellular,5,Feb,1017,4,-1,0,unknown,True,2024-02-05
1194,40,unemployed,married,primary,False,1908,True,False,cellular,5,Feb,1661,2,-1,0,unknown,True,2024-02-05
1195,28,technician,single,tertiary,False,676,False,False,cellular,5,Feb,1138,2,-1,0,unknown,True,2024-02-05
1196,34,entrepreneur,married,tertiary,False,1076,True,False,cellular,5,Feb,136,10,-1,0,unknown,True,2024-02-05
1197,34,management,single,tertiary,False,1228,False,False,cellular,5,Feb,263,8,-1,0,unknown,True,2024-02-05
1198,32,management,single,tertiary,False,0,False,False,cellular,5,Feb,550,4,-1,0,unknown,True,2024-02-05
1199,31,services,single,secondary,False,13,False,True,cellular,6,Feb,1019,2,-1,0,unknown,True,2024-02-06
1200,31,management,single,tertiary,False,12857,True,False,cellular,6,Feb,158,1,92,1,success,True,2024-02-06
1201,66,technician,married,secondary,False,0,False,False,cellular,6,Feb,751,1,-1,0,unknown,True,2024-02-06
1202,37,technician,single,tertiary,False,6101,False,False,cellular,6,Feb,141,1,-1,0,unknown,True,2024-02-06
1203,33,management,married,tertiary,False,158,False,False,cellular,6,Feb,192,2,-1,0,unknown,True,2024-02-06
1204,50,management,married,tertiary,False,346,False,False,cellular,6,Feb,178,1,-1,0,unknown,True,2024-02-06
1205,33,blue-collar,single,secondary,False,697,False,False,cellular,6,Feb,860,2,-1,0,unknown,True,2024-02-06
1206,56,management,married,tertiary,False,616,False,False,cellular,6,Feb,156,1,-1,0,unknown,True,2024-02-06
1207,26,services,single,tertiary,False,1140,True,False,cellular,6,Feb,984,2,-1,0,unknown,True,2024-02-06
1208,59,retired,divorced,tertiary,False,3444,False,False,cellular,6,Feb,241,2,-1,0,unknown,True,2024-02-06
1209,32,blue-collar,married,secondary,False,1879,False,False,cellular,6,Feb,591,8,-1,0,unknown,True,2024-02-06
1210,22,student,single,secondary,False,0,False,False,cellular,6,Feb,229,6,-1,0,unknown,True,2024-02-06
1211,34,management,married,tertiary,False,0,False,False,cellular,6,Feb,787,3,9,1,other,True,2024-02-06
1212,39,services,married,tertiary,False,1493,False,False,cellular,9,Feb,912,3,-1,0,unknown,True,2024-02-09
1213,28,technician,single,secondary,False,313,False,False,cellular,9,Feb,1183,2,-1,0,unknown,True,2024-02-09
1214,31,self-employed,single,tertiary,False,1815,False,False,telephone,9,Feb,1541,1,-1,0,unknown,True,2024-02-09
1215,33,blue-collar,single,tertiary,False,700,False,False,cellular,9,Feb,126,1,88,1,success,True,2024-02-09
1216,66,retired,married,primary,False,206,False,False,cellular,9,Feb,479,1,-1,0,unknown,True,2024-02-09
1217,26,admin.,single,secondary,False,255,False,False,cellular,9,Feb,190,1,-1,0,unknown,True,2024-02-09
1218,30,admin.,single,secondary,False,270,False,False,cellular,9,Feb,123,1,-1,0,unknown,True,2024-02-09
1219,28,technician,single,tertiary,False,4987,False,False,cellular,9,Feb,253,21,-1,0,unknown,True,2024-02-09
1220,29,technician,single,tertiary,False,673,True,False,cellular,9,Feb,835,3,-1,0,unknown,True,2024-02-09
1221,49,services,married,secondary,False,320,False,False,telephone,9,Feb,1971,4,-1,0,unknown,True,2024-02-09
1222,34,admin.,married,secondary,False,0,True,False,cellular,10,Feb,97,1,85,1,failure,True,2024-02-10
1223,47,blue-collar,married,secondary,False,292,False,False,cellular,10,Feb,277,1,-1,0,unknown,True,2024-02-10
1224,42,technician,married,tertiary,False,757,False,False,cellular,10,Feb,154,1,-1,0,unknown,True,2024-02-10
1225,43,management,married,tertiary,False,40,False,False,cellular,10,Feb,147,1,-1,0,unknown,True,2024-02-10
1226,61,retired,married,tertiary,False,1257,False,False,cellular,10,Feb,503,1,-1,0,unknown,True,2024-02-10
1227,35,technician,single,secondary,False,1693,True,False,cellular,10,Feb,515,1,-1,0,unknown,True,2024-02-10
1228,40,blue-collar,married,secondary,False,5060,False,False,cellular,10,Feb,154,2,93,1,success,True,2024-02-10
1229,31,management,divorced,tertiary,False,373,False,False,cellular,10,Feb,132,6,-1,0,unknown,True,2024-02-10
1230,33,management,married,secondary,False,369,False,False,cellular,11,Feb,446,1,-1,0,unknown,True,2024-02-11
1231,69,retired,married,primary,False,2346,False,False,cellular,11,Feb,354,2,-1,0,unknown,True,2024-02-11
1232,30,services,single,secondary,False,1599,False,False,cellular,11,Feb,152,2,-1,0,unknown,True,2024-02-11
1233,41,technician,married,secondary,False,1066,False,False,cellular,11,Feb,109,3,-1,0,unknown,True,2024-02-11
1234,31,management,married,tertiary,False,2603,True,False,cellular,11,Feb,280,4,-1,0,unknown,True,2024-02-11
1235,22,student,single,secondary,False,381,False,False,cellular,12,Feb,227,1,-1,0,unknown,True,2024-02-12
1236,37,admin.,married,secondary,False,1314,True,False,cellular,12,Feb,118,4,210,3,failure,True,2024-02-12
1237,48,management,single,tertiary,False,5689,False,False,cellular,12,Feb,262,1,-1,0,unknown,True,2024-02-12
1238,85,retired,married,primary,False,12114,False,False,telephone,12,Feb,165,2,-1,0,unknown,True,2024-02-12
1239,72,retired,married,tertiary,False,0,False,False,cellular,13,Feb,99,1,-1,0,unknown,True,2024-02-13
1240,46,admin.,divorced,secondary,False,2232,False,False,cellular,13,Feb,121,1,-1,0,unknown,True,2024-02-13
1241,26,technician,single,tertiary,False,11862,False,False,cellular,13,Feb,119,1,-1,0,unknown,True,2024-02-13
1242,37,technician,married,tertiary,False,127,True,False,cellular,13,Feb,71,1,-1,0,unknown,True,2024-02-13
1243,53,management,divorced,tertiary,False,2152,False,False,cellular,13,Feb,75,3,-1,0,unknown,True,2024-02-13
1244,33,management,single,tertiary,False,3552,False,False,cellular,13,Feb,158,2,85,3,failure,True,2024-02-13
1245,90,retired,divorced,secondary,False,1,False,False,cellular,13,Feb,152,3,-1,0,unknown,True,2024-02-13
1246,54,admin.,divorced,secondary,False,1872,False,False,cellular,13,Feb,439,5,-1,0,unknown,True,2024-02-13
1247,67,retired,married,tertiary,False,1341,False,False,cellular,13,Feb,706,1,-1,0,unknown,True,2024-02-13
1248,42,management,divorced,unknown,False,7702,False,False,cellular,16,Feb,138,2,-1,0,unknown,True,2024-02-16
1249,71,retired,married,primary,False,4657,False,False,cellular,16,Feb,93,5,-1,0,unknown,True,2024-02-16
1250,44,admin.,divorced,secondary,False,397,True,True,cellular,16,Feb,127,1,257,1,other,True,2024-02-16
1251,47,entrepreneur,married,tertiary,False,0,False,False,cellular,16,Feb,261,2,-1,0,unknown,True,2024-02-16
1252,44,admin.,married,tertiary,False,348,True,True,cellular,16,Feb,170,2,-1,0,unknown,True,2024-02-16
1253,37,technician,single,secondary,False,2442,False,False,cellular,16,Feb,91,3,-1,0,unknown,True,2024-02-16
1254,37,services,married,secondary,False,1543,True,False,cellular,16,Feb,138,2,-1,0,unknown,True,2024-02-16
1255,28,self-employed,single,tertiary,False,805,False,False,cellular,16,Feb,331,1,-1,0,unknown,True,2024-02-16
1256,21,blue-collar,single,secondary,False,2265,False,False,cellular,17,Feb,92,2,-1,0,unknown,True,2024-02-17
1257,32,management,single,tertiary,False,312,False,False,cellular,17,Feb,232,2,-1,0,unknown,True,2024-02-17
1258,51,technician,married,secondary,False,196,True,True,cellular,17,Feb,88,1,-1,0,unknown,True,2024-02-17
1259,26,student,single,secondary,False,620,False,False,cellular,17,Feb,104,1,-1,0,unknown,True,2024-02-17
1260,74,retired,married,secondary,False,1714,False,False,telephone,17,Feb,127,1,-1,0,unknown,True,2024-02-17
1261,65,retired,married,tertiary,False,2416,False,False,cellular,17,Feb,221,2,-1,0,unknown,True,2024-02-17
1262,47,technician,married,secondary,False,335,False,False,cellular,17,Feb,226,1,-1,0,unknown,True,2024-02-17
1263,38,admin.,married,secondary,False,755,True,False,cellular,17,Feb,120,1,-1,0,unknown,True,2024-02-17
1264,71,retired,married,secondary,False,2850,False,False,cellular,17,Feb,185,1,-1,0,unknown,True,2024-02-17
1265,29,services,married,secondary,False,1135,True,False,cellular,17,Feb,323,1,-1,0,unknown,True,2024-02-17
1266,61,retired,married,primary,False,197,False,False,cellular,17,Feb,113,1,-1,0,unknown,True,2024-02-17
1267,57,retired,divorced,primary,False,720,False,False,telephone,17,Feb,202,4,-1,0,unknown,True,2024-02-17
1268,37,management,married,tertiary,False,5355,False,False,telephone,17,Feb,466,4,-1,0,unknown,True,2024-02-17
1269,68,retired,married,secondary,False,445,False,False,cellular,18,Feb,475,1,-1,0,unknown,True,2024-02-18
1270,29,management,single,tertiary,False,5359,False,False,cellular,18,Feb,147,1,-1,0,unknown,True,2024-02-18
1271,51,entrepreneur,married,primary,False,1443,False,False,cellular,18,Feb,172,10,-1,0,unknown,True,2024-02-18
1272,41,technician,divorced,secondary,False,4047,True,False,cellular,18,Feb,343,1,-1,0,unknown,True,2024-02-18
1273,24,student,single,secondary,False,23878,False,False,cellular,18,Feb,185,1,-1,0,unknown,True,2024-02-18
1274,24,blue-collar,single,secondary,False,167,False,True,cellular,18,Feb,134,2,-1,0,unknown,True,2024-02-18
1275,59,unemployed,married,secondary,False,1047,False,False,cellular,18,Feb,83,3,-1,0,unknown,True,2024-02-18
1276,85,retired,divorced,primary,False,7613,False,False,cellular,18,Feb,355,3,-1,0,unknown,True,2024-02-18
1277,51,technician,married,secondary,False,117,False,False,cellular,18,Feb,442,2,-1,0,unknown,True,2024-02-18
1278,39,technician,married,secondary,False,2266,False,False,cellular,18,Feb,208,4,-1,0,unknown,True,2024-02-18
1279,44,management,married,primary,False,558,False,False,cellular,19,Feb,268,5,-1,0,unknown,True,2024-02-19
1280,26,admin.,single,secondary,False,2509,False,False,cellular,19,Feb,654,3,-1,0,unknown,True,2024-02-19
1281,48,management,married,tertiary,False,1808,True,False,cellular,26,Feb,245,1,-1,0,unknown,True,2024-02-26
1282,37,technician,single,secondary,False,1130,False,False,cellular,26,Feb,152,1,-1,0,unknown,True,2024-02-26
1283,71,retired,married,tertiary,False,653,False,False,telephone,26,Feb,367,1,-1,0,unknown,True,2024-02-26
1284,62,housemaid,married,unknown,False,2021,False,False,telephone,26,Feb,361,1,-1,0,unknown,True,2024-02-26
1285,26,admin.,single,tertiary,False,313,False,True,cellular,26,Feb,210,2,-1,0,unknown,True,2024-02-26
1286,43,unemployed,single,tertiary,False,983,True,False,cellular,26,Feb,97,1,-1,0,unknown,True,2024-02-26
1287,30,management,single,tertiary,False,5561,True,False,cellular,27,Feb,195,1,100,1,success,True,2024-02-27
1288,50,management,married,unknown,False,8345,False,False,cellular,27,Feb,194,1,261,1,failure,True,2024-02-27
1289,25,technician,single,secondary,False,1231,True,False,cellular,27,Feb,412,5,-1,0,unknown,True,2024-02-27
1290,25,admin.,single,tertiary,False,3730,True,False,cellular,27,Feb,353,1,-1,0,unknown,True,2024-02-27
1291,31,management,single,tertiary,False,924,False,False,cellular,27,Feb,172,1,-1,0,unknown,True,2024-02-27
1292,28,technician,single,tertiary,False,2489,True,False,telephone,27,Feb,342,2,-1,0,unknown,True,2024-02-27
1293,66,retired,married,secondary,False,995,False,False,cellular,27,Feb,131,2,-1,0,unknown,True,2024-02-27
1294,41,management,married,secondary,False,280,True,False,cellular,27,Feb,87,2,-1,0,unknown,True,2024-02-27
1295,46,technician,married,secondary,False,3434,False,True,cellular,27,Feb,115,1,-1,0,unknown,True,2024-02-27
1296,42,unemployed,married,tertiary,False,576,False,False,cellular,27,Feb,156,1,-1,0,unknown,True,2024-02-27
1297,28,technician,single,secondary,False,1363,False,False,cellular,27,Feb,79,1,-1,0,unknown,True,2024-02-27
1298,39,blue-collar,single,primary,False,581,True,False,cellular,27,Feb,233,1,270,1,other,True,2024-02-27
1299,42,services,married,secondary,False,1376,True,False,cellular,2,Mar,712,4,-1,0,unknown,True,2024-03-02
1300,35,services,married,secondary,False,52,True,False,cellular,2,Mar,378,4,-1,0,unknown,True,2024-03-02
1301,55,technician,married,secondary,False,0,True,True,cellular,2,Mar,116,1,-1,0,unknown,True,2024-03-02
1303,29,management,single,tertiary,False,92,False,False,cellular,2,Mar,175,5,-1,0,unknown,True,2024-03-02
1304,49,management,married,tertiary,False,2881,False,False,cellular,2,Mar,120,3,-1,0,unknown,True,2024-03-02
1305,44,technician,single,secondary,False,250,False,False,telephone,2,Mar,382,2,-1,0,unknown,True,2024-03-02
1306,54,admin.,married,secondary,False,602,False,False,cellular,3,Mar,143,2,-1,0,unknown,True,2024-03-03
1307,28,management,single,tertiary,False,730,True,False,cellular,3,Mar,631,1,-1,0,unknown,True,2024-03-03
1308,30,admin.,single,secondary,False,523,False,True,cellular,3,Mar,83,1,-1,0,unknown,True,2024-03-03
1309,47,technician,married,secondary,False,293,False,False,cellular,3,Mar,499,1,-1,0,unknown,True,2024-03-03
1310,34,blue-collar,single,secondary,False,215,False,False,cellular,3,Mar,350,3,-1,0,unknown,True,2024-03-03
1311,37,unknown,single,tertiary,False,0,False,False,cellular,3,Mar,426,1,-1,0,unknown,True,2024-03-03
1312,25,self-employed,single,tertiary,False,42,True,False,cellular,3,Mar,320,1,-1,0,unknown,True,2024-03-03
1313,29,technician,single,secondary,False,316,True,False,cellular,3,Mar,156,1,-1,0,unknown,True,2024-03-03
1314,62,management,married,secondary,False,4562,True,False,cellular,3,Mar,168,1,-1,0,unknown,True,2024-03-03
1315,58,management,divorced,secondary,False,10180,False,False,cellular,3,Mar,180,2,-1,0,unknown,True,2024-03-03
1316,46,management,married,tertiary,False,0,False,False,cellular,3,Mar,305,13,-1,0,unknown,True,2024-03-03
1317,56,retired,married,tertiary,False,281,False,False,cellular,3,Mar,96,2,-1,0,unknown,True,2024-03-03
1318,33,management,married,tertiary,False,250,False,False,cellular,4,Mar,377,6,-1,0,unknown,True,2024-03-04
1319,27,student,single,tertiary,False,0,False,False,cellular,5,Mar,82,3,-1,0,unknown,True,2024-03-05
1320,60,retired,married,secondary,False,404,False,False,cellular,5,Mar,308,2,196,2,failure,True,2024-03-05
1321,32,management,single,tertiary,False,506,False,False,cellular,5,Mar,63,2,-1,0,unknown,True,2024-03-05
1322,83,retired,divorced,primary,False,1097,False,False,telephone,5,Mar,181,1,-1,0,unknown,True,2024-03-05
1323,35,self-employed,married,tertiary,False,3698,True,False,cellular,5,Mar,106,1,-1,0,unknown,True,2024-03-05
1324,31,management,divorced,tertiary,False,883,True,False,cellular,5,Mar,112,2,106,1,failure,True,2024-03-05
1325,30,student,single,tertiary,False,2539,False,False,telephone,5,Mar,199,5,-1,0,unknown,True,2024-03-05
1326,29,technician,married,secondary,False,2326,False,False,cellular,6,Mar,195,1,-1,0,unknown,True,2024-03-06
1327,36,management,single,tertiary,False,811,False,False,cellular,6,Mar,229,1,-1,0,unknown,True,2024-03-06
1328,57,management,married,tertiary,False,256,False,False,cellular,6,Mar,227,1,-1,0,unknown,True,2024-03-06
1329,21,blue-collar,single,secondary,False,682,False,False,cellular,6,Mar,266,1,-1,0,unknown,True,2024-03-06
1330,44,management,single,tertiary,False,483,False,False,cellular,6,Mar,207,2,199,6,success,True,2024-03-06
1331,23,management,single,tertiary,False,1506,False,False,cellular,9,Mar,131,4,-1,0,unknown,True,2024-03-09
1332,34,management,single,tertiary,False,575,False,False,cellular,9,Mar,116,1,-1,0,unknown,True,2024-03-09
1333,32,self-employed,married,secondary,False,409,False,False,cellular,9,Mar,217,2,-1,0,unknown,True,2024-03-09
1334,37,unemployed,single,tertiary,False,1316,True,False,cellular,10,Mar,350,2,112,3,failure,True,2024-03-10
1335,35,management,single,tertiary,False,671,True,False,cellular,10,Mar,112,1,-1,0,unknown,True,2024-03-10
1336,47,management,married,tertiary,False,2351,False,False,cellular,10,Mar,80,1,-1,0,unknown,True,2024-03-10
1337,61,management,married,tertiary,False,997,False,False,cellular,10,Mar,106,1,-1,0,unknown,True,2024-03-10
1338,30,management,single,tertiary,False,4808,False,False,cellular,10,Mar,272,1,-1,0,unknown,True,2024-03-10
1339,70,retired,married,secondary,False,6422,False,False,cellular,10,Mar,122,1,-1,0,unknown,True,2024-03-10
1340,52,management,married,tertiary,False,31,False,False,cellular,10,Mar,135,1,-1,0,unknown,True,2024-03-10
1341,28,management,single,secondary,False,171,False,False,cellular,10,Mar,93,1,-1,0,unknown,True,2024-03-10
1342,57,management,married,tertiary,False,2681,False,False,cellular,11,Mar,266,2,-1,0,unknown,True,2024-03-11
1343,24,admin.,single,tertiary,False,-61,False,False,cellular,11,Mar,95,4,-1,0,unknown,True,2024-03-11
1344,32,management,married,tertiary,False,8929,False,False,cellular,11,Mar,126,1,-1,0,unknown,True,2024-03-11
1345,65,housemaid,married,primary,False,715,False,False,cellular,11,Mar,323,1,-1,0,unknown,True,2024-03-11
1346,44,management,married,tertiary,False,1058,False,False,cellular,11,Mar,188,3,-1,0,unknown,True,2024-03-11
1347,32,entrepreneur,single,tertiary,False,-34,True,False,cellular,11,Mar,101,1,-1,0,unknown,True,2024-03-11
1348,33,technician,single,tertiary,False,258,False,False,cellular,12,Mar,80,4,-1,0,unknown,True,2024-03-12
1349,53,services,divorced,secondary,False,0,False,False,cellular,12,Mar,80,2,-1,0,unknown,True,2024-03-12
1350,31,management,divorced,tertiary,False,71,False,False,cellular,12,Mar,119,1,-1,0,unknown,True,2024-03-12
1351,58,self-employed,married,tertiary,False,5810,False,False,cellular,12,Mar,139,1,-1,0,unknown,True,2024-03-12
1352,30,management,single,tertiary,False,3473,False,False,cellular,12,Mar,1209,2,-1,0,unknown,True,2024-03-12
1353,47,blue-collar,married,secondary,False,238,True,True,cellular,13,Mar,3076,1,-1,0,unknown,True,2024-03-13
1354,60,technician,married,secondary,False,1740,False,False,cellular,13,Mar,296,2,-1,0,unknown,True,2024-03-13
1355,36,entrepreneur,divorced,tertiary,False,3407,False,False,cellular,16,Mar,392,4,-1,0,unknown,True,2024-03-16
1356,37,services,single,secondary,False,1045,False,False,cellular,17,Mar,406,2,41,1,failure,True,2024-03-17
1357,43,admin.,married,secondary,False,132,False,False,cellular,17,Mar,220,1,-1,0,unknown,True,2024-03-17
